,date,pred,prob,label,open,close
71,2022-11-03,0.0,0.019029569,1.0,141.03639777878593,137.8793182373047
72,2022-11-04,0.0,0.23523477,1.0,141.3001941854954,137.61082458496094
73,2022-11-04,0.0,0.23523477,1.0,141.3001941854954,137.61082458496094
74,2022-11-04,1.0,0.9207996,1.0,141.3001941854954,137.61082458496094
75,2022-11-04,1.0,0.9207996,1.0,141.3001941854954,137.61082458496094
76,2022-11-04,1.0,0.9207996,1.0,141.3001941854954,137.61082458496094
77,2022-11-04,1.0,0.9207996,1.0,141.3001941854954,137.61082458496094
78,2022-11-04,1.0,0.8631328,1.0,141.3001941854954,137.61082458496094
79,2022-11-04,1.0,0.8631328,1.0,141.3001941854954,137.61082458496094
80,2022-11-07,1.0,0.8631328,0.0,136.3478751955719,138.14781188964844
81,2022-11-08,0.0,0.18622424,1.0,139.62955491303543,138.724609375
82,2022-11-09,1.0,0.5240226,1.0,137.7301429259948,134.1203155517578
83,2022-11-10,0.0,0.36151874,0.0,140.45492401454246,146.05361938476562
84,2022-11-11,0.0,0.38362464,0.0,145.00946670547313,148.86788940429688
85,2022-11-14,0.0,0.021012016,0.0,148.14196240155968,147.45579528808594
86,2022-11-15,0.0,0.23485649,1.0,151.3738994594317,149.2060089111328
87,2022-11-16,0.0,0.28466263,0.0,148.3010733196328,147.96295166015625
88,2022-11-17,0.0,0.3037528,0.0,145.61606988959937,149.88223266601562
89,2022-11-18,0.0,0.0034425538,1.0,151.4633855025614,150.4490509033203
90,2022-11-21,1.0,0.5728818,1.0,149.32536026557494,147.1873016357422
91,2022-11-22,0.0,0.46287543,0.0,147.3066219399074,149.34521484375
92,2022-11-23,0.0,0.119023785,0.0,148.61929518113786,150.2303009033203
93,2022-11-24,0.0,0.14714941,0.0,148.61929518113786,150.2303009033203
94,2022-11-25,0.0,0.32060117,0.0,147.48562844546117,147.2867431640625
95,2022-11-28,0.0,0.16153589,1.0,144.33323455254106,143.41835021972656
96,2022-11-29,1.0,0.95387983,1.0,143.4879677913258,140.38531494140625
97,2022-11-30,0.0,0.29804114,0.0,140.61403139798944,147.20718383789062
98,2022-12-01,0.0,0.109830745,0.0,147.38620641699245,147.4856414794922
99,2022-12-02,0.0,0.12132012,0.0,145.14871062196977,146.98841857910156
100,2022-12-05,0.0,0.15833507,1.0,146.94863470401845,145.81497192382812
101,2022-12-06,1.0,0.50449395,1.0,146.25252687563838,142.1156463623047
102,2022-12-07,1.0,0.64501387,1.0,141.39965294700718,140.15660095214844
103,2022-12-08,0.0,0.46893066,0.0,141.56870479823243,141.85708618164062
104,2022-12-09,0.0,0.43358165,0.0,141.54881948230903,141.3698272705078
105,2022-12-12,0.0,0.17764032,0.0,141.9068003319178,143.68685913085938
106,2022-12-13,0.0,0.35860246,1.0,148.66903689947952,144.66143798828125
107,2022-12-14,0.0,0.018205019,1.0,144.54207510631002,142.41397094726562
108,2022-12-15,1.0,0.8719372,1.0,140.3256481385452,135.74127197265625
109,2022-12-16,0.0,0.19508398,1.0,135.9302195981545,133.7623291015625
110,2022-12-19,0.0,0.18810725,1.0,134.35900705191577,131.6342315673828
111,2022-12-20,0.0,0.4188437,0.0,130.65967551342885,131.5646209716797
112,2022-12-21,0.0,0.06896105,0.0,132.24082606600163,134.6970977783203
113,2022-12-22,0.0,0.1903023,1.0,133.60323691604714,131.49501037597656
114,2022-12-23,0.0,0.05288004,0.0,130.19228247630645,131.12705993652344
115,2022-12-28,0.0,0.024549633,1.0,128.94922882575435,125.33940887451172
116,2022-12-29,0.0,0.038753085,0.0,127.27855900515922,128.88955688476562
117,2022-12-30,0.0,0.4265208,0.0,127.69623875113352,129.20777893066406
118,2023-01-03,0.0,0.4187721,1.0,129.55584108752768,124.3748016357422
119,2023-01-04,0.0,0.05459008,0.0,126.18469137284232,125.65763854980467
120,2023-01-05,0.0,0.03029297,1.0,126.42335317653168,124.32508087158205
121,2023-01-06,0.0,0.23522371,0.0,125.30956385617804,128.8994903564453
122,2023-01-09,1.0,0.6565009,0.0,129.7447880223043,129.4265594482422
123,2023-01-10,0.0,0.0044447067,0.0,129.53595292486554,130.0033416748047
124,2023-01-11,0.0,0.022474054,0.0,130.52046168208338,132.74801635742188
125,2023-01-12,0.0,0.02376848,0.0,133.13583048297895,132.66844177246094
126,2023-01-13,0.0,0.16521657,0.0,131.29611931353617,134.0109405517578
127,2023-01-16,0.0,0.022288414,0.0,131.29611931353617,134.0109405517578
128,2023-01-17,0.0,0.11929955,0.0,134.08055647571666,135.18438720703125
129,2023-01-18,0.0,0.057462346,1.0,136.05950183967158,134.4584503173828
130,2023-01-19,0.0,0.39081383,0.0,133.33472431498433,134.5181121826172
131,2023-01-20,0.0,0.26056355,0.0,134.52805295672198,137.10365295410156
132,2023-01-26,0.0,0.018347768,0.0,142.3742031889364,143.15982055664062
133,2023-01-27,0.0,0.3996294,0.0,142.36425849041646,145.1188507080078
134,2023-01-30,0.0,0.31015235,1.0,144.15425124057808,142.20513916015625
135,2023-01-31,0.0,0.4170021,0.0,141.90680243408923,143.4879608154297
136,2023-02-01,0.0,0.064724594,0.0,143.16975163727773,144.6216278076172
137,2023-02-02,0.0,0.0054854415,0.0,148.07234822729384,149.981689453125
138,2023-02-03,0.0,0.027858218,0.0,147.207182024485,153.64122009277344
139,2023-02-06,0.0,0.04791623,1.0,151.72193902835576,150.8865966796875
140,2023-02-07,0.0,0.15688893,0.0,149.80266972957904,153.79037475585938
141,2023-02-08,0.0,0.17101064,1.0,153.02465822192065,151.07554626464844
142,2023-02-09,0.0,0.2649933,1.0,152.92523134836117,150.03140258789062
143,2023-02-10,0.0,0.31658354,0.0,148.8561615202599,150.39988708496094
144,2023-02-13,0.0,0.48020518,0.0,150.3401464530594,153.2284393310547
145,2023-02-14,0.0,0.07404392,0.0,151.5054161644625,152.5810546875
146,2023-02-15,0.0,0.010275094,0.0,152.49140637133246,154.7024383544922
147,2023-02-16,0.0,0.011480166,0.0,152.88980037680486,153.08900451660156
148,2023-02-17,0.0,0.020346487,0.0,151.7344963627943,151.93368530273438
149,2023-02-20,0.0,0.007571302,0.0,151.7344963627943,151.93368530273438
150,2023-02-21,0.0,0.0032993364,1.0,149.59317925778595,147.880126953125
151,2023-02-22,0.0,0.03225394,0.0,148.26853322383934,148.30838012695312
152,2023-02-23,0.0,0.14499366,0.0,149.48361673544665,148.79640197753906
153,2023-02-24,0.0,0.20770647,0.0,146.51567222182788,146.11729431152344
154,2023-02-27,0.0,0.02101806,0.0,147.11324462513485,147.3223876953125
155,2023-02-28,0.0,0.06806953,0.0,146.45589173007892,146.81443786621094
156,2023-03-01,0.0,0.037312627,1.0,146.236794214235,144.72293090820312
157,2023-03-02,0.0,0.19133255,0.0,143.79670855060732,145.32052612304688
158,2023-03-03,1.0,0.84269357,0.0,147.44190459506214,150.41983032226562
159,2023-03-06,0.0,0.30314094,0.0,153.1686797014511,153.20852661132812
160,2023-03-07,0.0,0.15539028,1.0,153.07904033317436,150.98753356933594
161,2023-03-08,1.0,0.7560812,0.0,152.19264046327316,152.2523956298828
162,2023-03-09,0.0,0.091778025,1.0,152.9396000232387,149.98159790039062
163,2023-03-10,0.0,0.37621585,1.0,149.60315316002064,147.90005493164062
164,2023-03-13,1.0,0.78898454,0.0,147.2128340178069,149.86209106445312
165,2023-03-14,0.0,0.49061856,0.0,150.6688057626924,151.9735107421875
166,2023-03-15,0.0,0.38111183,0.0,150.57918678102664,152.37191772460938
167,2023-03-16,0.0,0.2608722,0.0,151.54525781261566,155.22035217285156
168,2023-03-17,0.0,0.015774896,1.0,155.44941777627795,154.373779296875
169,2023-03-20,1.0,0.83930326,0.0,154.4435106439035,156.7640838623047
170,2023-03-21,0.0,0.09749557,0.0,156.6844169965663,158.63648986816406
171,2023-03-22,0.0,0.2592548,1.0,158.65641455861035,157.19235229492188
172,2023-03-23,1.0,0.63187677,0.0,158.1883007091018,158.2878875732422
173,2023-03-24,0.0,0.4594964,0.0,158.21818596508513,159.60256958007812
174,2023-03-27,0.0,0.13838147,1.0,159.29381512749524,157.64051818847656
175,2023-03-28,0.0,0.4813507,0.0,157.33179125424502,157.01307678222656
176,2023-03-29,0.0,0.2010396,0.0,158.7261152418139,160.12046813964844
177,2023-03-30,0.0,0.35046357,0.0,160.87740721575273,161.7040557861328
178,2023-03-31,0.0,0.26101944,0.0,161.7837120552028,164.2337646484375
179,2023-04-03,0.0,0.21761416,0.0,163.60633946720904,165.4986572265625
180,2023-04-04,0.0,0.052193314,1.0,165.92694363086247,164.9608612060547
181,2023-04-06,1.0,0.6305609,0.0,161.7737646425446,163.99476623535156
182,2023-04-11,0.0,0.103445016,1.0,161.69410104147346,160.15036010742188
183,2023-04-12,0.0,0.023014104,1.0,160.56867162536844,159.4532012939453
184,2023-04-13,0.0,0.44012877,0.0,160.97701319201053,164.89112854003906
185,2023-04-14,0.0,0.24414349,0.0,163.9250360328323,164.54254150390625
186,2023-04-17,0.0,0.041914407,0.0,164.42302044195827,164.5624542236328
187,2023-04-18,0.0,0.033353887,0.0,165.42895451392155,165.79745483398438
188,2023-04-19,0.0,0.018505745,0.0,165.1301503932851,166.9527587890625
189,2023-04-20,0.0,0.34438047,0.0,165.41897996255744,165.97671508789062
190,2023-04-21,0.0,0.036794808,0.0,164.38319484384462,164.3533172607422
191,2023-04-24,0.0,0.11398987,0.0,164.3333797566734,164.66204833984375
192,2023-04-25,0.0,0.06745341,1.0,164.52261385717676,163.1083526611328
193,2023-04-26,0.0,0.14554158,0.0,162.40121977737576,163.098388671875
194,2023-04-27,0.0,0.087734364,0.0,164.52262209040046,167.7296142578125
195,2023-04-28,0.0,0.07030321,0.0,167.8092967483896,168.99447631835938
196,2023-05-02,0.0,0.00796635,1.0,169.40282606146044,167.8590850830078
197,2023-05-03,0.0,0.098281465,1.0,168.81520412378237,166.7734832763672
198,2023-05-04,0.0,0.38118982,0.0,164.22383560498926,165.1201934814453
199,2023-05-05,0.0,0.071176626,0.0,170.2892266146556,172.8687744140625
200,2023-05-08,0.0,0.1572361,0.0,171.78315840014966,172.79904174804688
201,2023-05-09,0.0,0.35947865,1.0,172.3508619892183,171.07603454589844
202,2023-05-09,0.0,0.35947865,1.0,172.3508619892183,171.07603454589844
203,2023-05-09,1.0,0.5641694,1.0,172.3508619892183,171.07603454589844
204,2023-05-09,1.0,0.5641694,1.0,172.3508619892183,171.07603454589844
205,2023-05-09,1.0,0.5641694,1.0,172.3508619892183,171.07603454589844
206,2023-05-09,1.0,0.5641694,1.0,172.3508619892183,171.07603454589844
207,2023-05-09,1.0,0.7569482,1.0,172.3508619892183,171.07603454589844
208,2023-05-09,1.0,0.7569482,1.0,172.3508619892183,171.07603454589844
209,2023-05-10,1.0,0.7569482,0.0,172.32099872630667,172.8588104248047
210,2023-05-11,1.0,0.60963756,0.0,173.1476214704298,173.0480194091797
211,2023-05-12,0.0,0.09462943,1.0,173.15772683794515,172.11053466796875
212,2023-05-15,1.0,0.8404956,1.0,172.69897170529626,171.61187744140625
213,2023-05-16,1.0,0.78177243,0.0,171.53208861219923,171.61187744140625
214,2023-05-17,0.0,0.23940267,0.0,171.25283806768712,172.230224609375
215,2023-05-18,1.0,0.52889293,0.0,172.53937852753256,174.58392333984375
216,2023-05-19,0.0,0.06968255,1.0,175.92037022008634,174.6936492919922
217,2023-05-22,1.0,0.9107631,0.0,173.5167753267537,173.73619079589844
218,2023-05-23,1.0,0.5453842,1.0,172.66905294851753,171.1032257080078
219,2023-05-24,0.0,0.030372301,0.0,170.6344736621792,171.38247680664062
220,2023-05-25,0.0,0.11261011,0.0,171.9509613713399,172.5294189453125
221,2023-05-29,0.0,0.02038153,0.0,171.9509613713399,172.5294189453125
222,2023-05-30,0.0,0.02724963,0.0,176.48885079669677,176.82794189453125
223,2023-05-31,0.0,0.031084156,0.0,176.85786499999392,176.778076171875
224,2023-06-01,0.0,0.09357674,0.0,177.22686816825382,179.61050415039062
225,2023-06-02,0.0,0.1401005,0.0,180.54800476783768,180.4682159423828
226,2023-06-05,0.0,0.098656386,1.0,182.1437500536452,179.10186767578125
227,2023-06-06,1.0,0.5227503,0.0,179.49083541961747,178.7328643798828
228,2023-06-07,0.0,0.11541056,0.0,177.96490198364674,177.3465576171875
229,2023-06-08,0.0,0.09353897,0.0,177.42632897433313,180.0892333984375
230,2023-06-09,0.0,0.03453714,0.0,181.01675072800933,180.4781951904297
231,2023-06-12,0.0,0.0013247587,0.0,180.7873795442044,183.3006591796875
232,2023-06-13,0.0,0.04683994,0.0,182.31329329841785,182.82192993164065
233,2023-06-14,0.0,0.046814807,0.0,182.88177800213668,183.46023559570312
234,2023-06-15,0.0,0.03734982,0.0,183.47022541241776,185.51475524902344
235,2023-06-16,0.0,0.0680972,1.0,186.23282120508452,184.4276428222656
236,2023-06-19,0.0,0.15737364,1.0,186.23282120508452,184.4276428222656
237,2023-06-20,0.0,0.29020903,0.0,183.91901689338587,184.5174102783203
238,2023-06-21,0.0,0.086469494,1.0,184.40769931891307,183.47021484375
239,2023-06-23,0.0,0.05345572,0.0,185.05597188032547,186.18295288085932
240,2023-06-26,0.0,0.06968419,1.0,186.3325621647768,184.77671813964844
241,2023-06-27,1.0,0.80020225,0.0,185.39505993230088,187.5592803955078
242,2023-06-28,0.0,0.4906569,0.0,187.429631446172,188.74612426757807
243,2023-06-29,0.0,0.33424705,0.0,188.57656845289964,189.085205078125
244,2023-06-30,0.0,0.26779267,0.0,191.1197861948541,193.4535522460937
245,2023-07-03,0.0,0.32695204,1.0,193.26406367433887,191.9475860595703
246,2023-07-04,1.0,0.6303067,1.0,193.26406367433887,191.9475860595703
247,2023-07-05,1.0,0.64652675,0.0,191.0599536385693,190.82058715820312
248,2023-07-06,0.0,0.34347436,0.0,189.3345450785546,191.2993011474609
249,2023-07-07,0.0,0.09523672,0.0,190.900369559223,190.1723022460937
250,2023-07-10,0.0,0.0045904024,0.0,188.756097175468,188.1078338623047
251,2023-07-11,0.0,0.004830006,1.0,188.6563652181568,187.5792388916016
252,2023-07-12,0.0,0.10158688,0.0,189.1749680502115,189.2647399902344
253,2023-07-13,0.0,0.032625068,0.0,189.99279752137164,190.03268432617188
254,2023-07-14,0.0,0.06882368,0.0,189.72351479139547,190.1822967529297
255,2023-07-18,0.0,0.02307966,0.0,192.8352097243277,193.2141876220703
256,2023-07-19,0.0,0.031108778,0.0,192.5858761596578,194.5805511474609
257,2023-07-20,0.0,0.08258511,1.0,194.57057195548003,192.6157989501953
258,2023-07-21,0.0,0.12124702,1.0,193.583223081012,191.4289703369141
259,2023-07-24,0.0,0.033309508,0.0,192.8950475430485,192.2368011474609
260,2023-07-25,0.0,0.072816804,0.0,192.8152557571185,193.1044769287109
261,2023-07-26,0.0,0.016842434,0.0,193.1543552508233,193.98214721679688
262,2023-07-27,0.0,0.008120495,1.0,195.49809916471943,192.7055511474609
263,2023-07-28,0.0,0.20890777,0.0,194.15169382943296,195.30860900878903
264,2023-07-31,0.0,0.08904722,0.0,195.537995145902,195.9269561767578
265,2023-08-01,0.0,0.04418681,0.0,195.7175151124968,195.0891876220703
266,2023-08-02,0.0,0.020801736,1.0,194.52070251045865,192.0672607421875
267,2023-08-03,0.0,0.009354445,0.0,191.0599548787207,190.6610107421875
268,2023-08-04,0.0,0.0037977772,1.0,185.026062911546,181.5054626464844
269,2023-08-07,0.0,0.12662138,1.0,181.6450754475743,178.37380981445312
270,2023-08-08,0.0,0.14979511,0.0,179.21156607716685,179.32127380371094
271,2023-08-09,0.0,0.099000804,1.0,180.38843343652132,177.715576171875
272,2023-08-10,0.0,0.3688511,1.0,179.0021289205259,177.49615478515625
273,2023-08-11,1.0,0.6657881,0.0,177.08670844562434,177.5560760498047
274,2023-08-14,0.0,0.4564311,0.0,177.73584711043486,179.22389221191406
275,2023-08-15,0.0,0.21672072,1.0,178.64464865954284,177.21652221679688
276,2023-08-16,0.0,0.19028525,0.0,176.8969530245068,176.3376922607422
277,2023-08-17,0.0,0.015693253,1.0,176.90694055571782,173.7710723876953
278,2023-08-18,0.0,0.4071185,0.0,172.07330078860403,174.2604217529297
279,2023-08-21,0.0,0.4957466,0.0,174.8396666437127,175.608642578125
280,2023-08-22,1.0,0.6183087,0.0,176.82703641390555,176.99681091308594
281,2023-08-23,0.0,0.1308758,0.0,178.28512852757362,180.88169860839844
282,2023-08-24,0.0,0.1127327,1.0,180.43228271341783,176.14793395996094
283,2023-08-25,0.0,0.049731392,0.0,177.14662260147787,178.375
284,2023-08-28,0.0,0.05940713,0.0,179.85305211015677,179.9529266357422
285,2023-08-29,0.0,0.16259904,0.0,179.46356384927003,183.87774658203125
286,2023-08-30,0.0,0.06692411,0.0,184.69668071395492,187.40310668945312
287,2023-08-31,0.0,0.040636115,0.0,187.59285868271365,187.6228179931641
288,2023-09-04,0.0,0.109990284,0.0,187.59285868271365,187.6228179931641
289,2023-09-05,0.0,0.102464974,0.0,188.0322790561468,189.45040893554688
290,2023-09-06,0.0,0.18523282,1.0,188.1521088872591,182.6693420410156
291,2023-09-07,0.0,0.111490555,0.0,174.94951193902594,177.32638549804688
292,2023-09-11,1.0,0.8426336,0.0,179.83308070318074,179.12400817871094
293,2023-09-12,0.0,0.20759633,1.0,179.25384418348852,176.0680389404297
294,2023-09-13,1.0,0.69992995,1.0,176.27775075918763,173.9807891845703
295,2023-09-14,1.0,0.6548048,0.0,173.77107284808233,175.5087890625
296,2023-09-15,1.0,0.61343163,1.0,176.24779117941324,174.77972412109375
297,2023-09-18,0.0,0.38409382,0.0,176.24779480310914,177.73583984375
298,2023-09-19,1.0,0.8762862,0.0,177.28643272359795,178.8343963623047
299,2023-09-20,0.0,0.294669,1.0,179.02413825465166,175.2591094970703
300,2023-09-21,0.0,0.3943558,0.0,174.32035125748212,173.70115661621094
301,2023-09-22,1.0,0.7605154,0.0,174.4401755841381,174.5600128173828
302,2023-09-25,0.0,0.04607804,0.0,173.970796337573,175.84832763671875
303,2023-09-26,0.0,0.18187998,1.0,174.58998693847352,171.73374938964844
304,2023-09-27,0.0,0.032352902,1.0,172.3928704586823,170.20574951171875
305,2023-09-28,0.0,0.07265208,0.0,169.1171936994851,170.46542358398438
306,2023-09-29,0.0,0.085570805,0.0,171.79367303446756,170.9847412109375
307,2023-10-03,0.0,0.073803045,0.0,172.0333568007432,172.1731719970703
308,2023-10-04,1.0,0.57959694,0.0,170.86489259858558,173.4315185546875
309,2023-10-05,1.0,0.56031674,0.0,173.56133385253202,174.67987060546875
310,2023-10-06,0.0,0.023691831,0.0,173.57133741586642,177.25648498535156
311,2023-10-09,0.0,0.12371686,0.0,176.5773617299011,178.75450134277344
312,2023-10-10,0.0,0.017201109,0.0,177.86567695915278,178.15528869628906
313,2023-10-11,0.0,0.05238508,0.0,177.96552989431072,179.5634307861328
314,2023-10-11,0.0,0.05238508,0.0,177.96552989431072,179.5634307861328
315,2023-10-11,0.0,0.017756997,0.0,177.96552989431072,179.5634307861328
316,2023-10-11,0.0,0.017756997,0.0,177.96552989431072,179.5634307861328
317,2023-10-11,0.0,0.017756997,0.0,177.96552989431072,179.5634307861328
318,2023-10-11,0.0,0.017756997,0.0,177.96552989431072,179.5634307861328
319,2023-10-11,0.0,0.24799596,0.0,177.96552989431072,179.5634307861328
320,2023-10-11,0.0,0.24799596,0.0,177.96552989431072,179.5634307861328
321,2023-10-12,0.0,0.24799596,0.0,179.83308692837295,180.4722442626953
322,2023-10-13,1.0,0.51541936,1.0,181.1812956691862,178.61468505859375
323,2023-10-16,0.0,0.08828866,0.0,176.5174539474347,178.48486328125
324,2023-10-17,0.0,0.031162541,0.0,176.41757374851082,176.9169158935547
325,2023-10-18,0.0,0.2274413,0.0,175.34899014765352,175.608642578125
326,2023-10-19,0.0,0.1446491,0.0,175.80837998637364,175.22915649414062
327,2023-10-19,0.0,0.1446491,0.0,175.80837998637364,175.22915649414062
328,2023-10-19,0.0,0.118060745,0.0,175.80837998637364,175.22915649414062
329,2023-10-19,0.0,0.118060745,0.0,175.80837998637364,175.22915649414062
330,2023-10-19,0.0,0.118060745,0.0,175.80837998637364,175.22915649414062
331,2023-10-19,0.0,0.118060745,0.0,175.80837998637364,175.22915649414062
332,2023-10-19,0.0,0.010212732,0.0,175.80837998637364,175.22915649414062
333,2023-10-19,0.0,0.010212732,0.0,175.80837998637364,175.22915649414062
334,2023-10-20,0.0,0.010212732,1.0,175.07933758477537,172.6525421142578
335,2023-10-20,0.0,0.010212732,1.0,175.07933758477537,172.6525421142578
336,2023-10-20,0.0,0.27649623,1.0,175.07933758477537,172.6525421142578
337,2023-10-20,0.0,0.27649623,1.0,175.07933758477537,172.6525421142578
338,2023-10-20,0.0,0.27649623,1.0,175.07933758477537,172.6525421142578
339,2023-10-20,0.0,0.27649623,1.0,175.07933758477537,172.6525421142578
340,2023-10-20,1.0,0.8573973,1.0,175.07933758477537,172.6525421142578
341,2023-10-20,1.0,0.8573973,1.0,175.07933758477537,172.6525421142578
342,2023-10-24,1.0,0.8573973,0.0,172.82232098392808,173.21180725097656
343,2023-10-25,0.0,0.23750085,0.0,171.6538657387105,170.87489318847656
344,2023-10-26,0.0,0.035834126,1.0,170.1458425788756,166.67042541503906
345,2023-10-27,0.0,0.47885168,0.0,166.6903985036265,167.99867248535156
346,2023-10-30,0.0,0.0579337,0.0,168.79761520936918,170.06593322753906
347,2023-10-31,0.0,0.014929936,0.0,169.12718875588266,170.54531860351562
348,2023-11-01,0.0,0.01526269,0.0,170.7750106172122,173.74110412597656
349,2023-11-02,0.0,0.017717386,0.0,175.28907412436934,177.3363800048828
350,2023-11-03,0.0,0.0051881527,0.0,174.01075448735614,176.41757202148438
351,2023-11-06,0.0,0.03041792,0.0,176.14794523268097,178.9941864013672
352,2023-11-07,0.0,0.00486119,0.0,178.94423894557977,181.58078002929688
353,2023-11-08,0.0,0.050650068,0.0,182.1100854772309,182.6493682861328
354,2023-11-09,0.0,0.22187622,0.0,182.7192775556024,182.1699981689453
355,2023-11-10,0.0,0.2791639,0.0,183.97000122070312,186.3999938964844
356,2023-11-13,0.0,0.16644917,1.0,185.82000732421875,184.8000030517578
357,2023-11-14,1.0,0.7453806,0.0,187.6999969482422,187.44000244140625
358,2023-11-15,0.0,0.47145966,0.0,187.8500061035156,188.009994506836
