date,Open,High,Low,Close,Volume
1998-12-22,24.294424686589977,24.364707496676544,23.8258726193462,24.025007247924805,300500
1998-12-23,24.552124750046502,24.598979949951172,24.10700035095215,24.598979949951172,338300
1998-12-24,24.59897466189091,24.59897466189091,24.41155390256222,24.50526428222656,243700
1998-12-28,24.88010691960047,24.88010691960047,24.43498259618012,24.57554817199707,309300
1998-12-29,24.692689166776127,24.751258163851023,24.36470278315671,24.64583396911621,123800
1998-12-30,24.50526882491949,24.844969014175067,24.42327222751297,24.5521240234375,95600
1998-12-31,24.552120647211183,24.66925862739826,24.247561898724783,24.458410263061523,77200
1999-01-04,24.48183466990789,25.161234866489064,24.434979483936775,24.739538192749023,650600
1999-01-05,24.78639010203072,25.51264538857415,24.78639010203072,25.372079849243164,295200
1999-01-06,26.004629075259903,26.19204982535187,25.79378073140645,26.121767044067383,624700
1999-01-07,25.864065069901315,26.26233418782552,25.70007190369723,26.039772033691406,534600
1999-01-08,26.613744947645397,26.66060013241238,25.85234819518195,26.145193099975582,532800
1999-01-11,26.89487438320373,26.89487438320373,26.121763882641257,26.402894973754883,497900
1999-01-12,26.613748323411848,26.66060351412208,25.68835830688477,25.68835830688477,486000
1999-01-13,23.989858362796532,26.3560455645958,23.989858362796532,25.676645278930664,548300
1999-01-14,25.746926345613467,25.9577746960325,25.161236483338364,25.32522964477539,366300
1999-01-15,25.48922315462152,26.086626822307963,25.372085180565353,26.074913024902344,653900
1999-01-19,26.707457966044633,26.98858910252931,26.250619869257022,26.97687530517578,437300
1999-01-20,27.644566652491665,28.10140483022352,27.176014675330787,27.222869873046875,1132200
1999-01-21,27.176015200126297,27.222870398747204,26.332621624949965,26.520042419433594,1492900
1999-01-22,26.05149269104004,26.54347231919817,25.78207527562011,26.05149269104004,1291000
1999-01-25,26.37947759152091,26.52004319147573,25.934353191663984,26.508329391479492,946600
1999-01-26,26.80115801374489,27.597695926740805,26.80115801374489,27.574268341064453,713900
1999-01-27,27.925690121120876,28.101397063997055,26.98858642578125,26.98858642578125,1366900
1999-01-28,27.55084182451356,27.949110796466563,27.44541768487894,27.937397003173828,903600
1999-01-29,28.019402899623906,28.370816815589084,27.6914165780564,28.347389221191406,933600
1999-02-01,28.605089285273284,28.769082426138898,28.159965045780904,28.370813369750977,913000
1999-02-02,28.48796010407917,28.48796010407917,27.457145758207883,27.89055633544922,1259200
1999-02-03,27.785128602194128,28.534811667346077,27.597707835906142,28.08968734741211,1334100
1999-02-04,28.300535910281905,28.300535910281905,26.894880153148694,27.1291561126709,1945900
1999-02-05,26.98858588564712,27.15257902904949,26.05148220906215,26.47317886352539,1832400
1999-02-08,26.80116267988638,27.363424834009873,26.33261088478347,26.91830062866211,1314600
1999-02-09,26.98858974290931,27.01201733817225,25.723499598710436,25.86406517028809,2085500
1999-02-10,25.98120988701745,26.54347231919817,25.676651069586224,26.05149269104004,1401800
1999-02-11,26.520027799170215,27.19942780462599,26.26232434882492,27.152572631835938,2666700
1999-02-12,26.520037326315773,26.8245960588618,25.934347456034946,26.074913024902344,2917400
1999-02-16,26.80117246992752,26.848027666553264,25.864068537412567,25.957778930664062,1726400
1999-02-17,25.30179707957767,26.215473085229085,25.16123154024669,25.372079849243164,2783500
1999-02-18,25.72349595629479,25.793778732131667,24.997240605980465,25.51264762878418,2075600
1999-02-19,25.957785234112865,26.14520606612812,25.60637117408426,25.746936798095703,1673600
1999-02-22,25.93435641625644,26.730894915039386,25.746935593013394,26.66061210632324,2368000
1999-02-23,26.988602041888008,27.34001613097509,26.660615558740066,27.01202964782715,2065500
1999-02-24,27.269729362440152,27.316584567530253,26.26234245300293,26.26234245300293,2500500
1999-02-25,25.77035265885214,26.33261489868164,25.582931912242305,26.33261489868164,2566200
1999-02-26,26.28575854520185,26.332613729774405,25.30179966917825,25.536075592041016,2342600
1999-03-01,25.208087460566222,25.62978409094745,25.06752191710582,25.418935775756836,1092100
1999-03-02,25.62978672620022,25.8640626560558,24.739538192749023,24.739538192749023,2480200
1999-03-03,25.11438252539608,25.278375694871617,24.645830612608844,25.161237716674805,1607800
1999-03-04,25.770349634407857,25.840632406138056,24.83324601133848,25.418935775756836,3199100
1999-03-05,26.145192780365814,26.238903148754225,25.688354734472323,26.004627227783203,1876900
1999-03-08,26.61375264236263,26.801173435618704,26.26233865500749,26.754318237304688,1659400
1999-03-09,26.613744415013137,27.12915143713487,26.37946849586689,26.47317886352539,936000
1999-03-10,26.47317886352539,26.63717200692776,26.15690637267796,26.47317886352539,442000
1999-03-11,26.61373982530959,26.965153643425474,26.16861565569614,26.426319122314453,1216200
1999-03-12,26.66060088742824,26.66060088742824,25.910917909925868,26.192049026489254,836000
1999-03-15,26.379470704307018,26.613746643066406,25.969487811478093,26.613746643066406,432100
1999-03-16,26.63716724846385,27.1760017662428,26.54345689754577,27.07057762145996,758800
1999-03-17,27.05887538630788,27.082302984044944,26.66060622477781,26.89488220214844,425400
1999-03-18,26.8011663115721,27.293145763095712,26.707455939853315,27.269718170166016,321400
1999-03-19,27.50399521035208,27.64456077360771,26.613746643066406,26.613746643066406,636500
1999-03-22,26.613746643066406,26.87145017570173,26.379470704307018,26.613746643066406,773500
1999-03-23,26.426319277945804,26.426319277945804,25.653208873537817,25.84062957763672,1498600
1999-03-24,26.00464101259631,26.461479300655434,25.55951652679511,26.344341278076172,616700
1999-03-25,26.871455697159885,27.058876486678,26.66060730895201,26.965166091918945,595100
1999-03-26,26.848024000142857,27.269720712186988,26.68403083434792,26.824596405029297,483500
1999-03-29,27.175999715272024,27.878827294115265,27.1057169573877,27.831972122192383,949700
1999-03-30,27.69142106170397,28.113117829141085,27.550855472558265,27.785131454467773,842500
1999-03-31,28.113112217539097,28.347388152685255,27.386856818586,27.43371200561523,774700
1999-04-01,28.113106610946367,28.136534199788823,27.363423767987797,27.867116928100582,318500
1999-04-05,28.206835719251576,28.8628086429551,28.18340811483359,28.827667236328125,1003500
1999-04-06,29.003359952153552,29.33134625209713,28.7222288379162,29.07364273071289,540100
1999-04-07,29.61246844216194,29.65932361374764,28.44108915251946,29.00335121154785,931700
1999-04-08,29.003340585327148,29.378181820678712,28.394223577880854,29.28447151184082,606900
1999-04-09,29.225911329954094,29.507042340743233,29.00334927974603,29.237625122070312,278800
1999-04-12,28.206819309268763,28.944788419104285,28.06625376453819,28.792509078979492,1037500
1999-04-13,28.909651486735697,29.05021705312177,28.113113277214616,28.347389221191406,800600
1999-04-14,28.769080359248793,28.851076923790625,27.550845686055847,27.644556045532227,475700
1999-04-15,27.972546050127814,28.01940123614143,27.058869922862332,27.878835678100582,1699200
1999-04-16,27.878839183141945,27.925694375046383,26.98859053695758,27.1291561126709,272100
1999-04-19,27.410273525978823,27.433701110189062,25.582921957580236,25.817197799682617,1208300
1999-04-20,26.0983373928914,26.52003404735464,25.58293037076967,26.47317886352539,1029400
1999-04-21,26.4731785675575,27.269716683749493,26.285757834335858,27.176006317138672,507800
1999-04-22,28.34739336124604,28.476245149251703,27.87884140486181,28.42938995361328,1032300
1999-04-23,28.277112421236534,28.74566440833242,27.925698430914625,28.487960815429688,244500
1999-04-26,28.815935757414472,29.237632378254684,28.651942627087724,29.214204788208008,265100
1999-04-27,29.565630385750215,29.58905798510501,28.46453321607489,28.487960815429688,413000
1999-04-28,28.487956848144535,28.79251559734345,27.972549734115603,28.113115310668945,894300
1999-04-29,28.113113563939145,28.159968753212375,27.43371331947728,27.820268630981445,484000
1999-04-30,28.300533663841986,28.300533663841986,26.94173320647209,27.597705841064453,760000
1999-05-03,27.73826177834662,27.925682466038147,27.43370316084788,27.831972122192383,201600
1999-05-04,27.71484082539876,28.066254698924528,27.222861402462687,27.41028213500977,1434900
1999-05-05,27.550860227651935,27.972557067871097,26.8011769561512,27.972557067871097,443100
1999-05-06,27.738270028759935,28.18339429442415,27.17600779844723,27.269718170166016,343400
1999-05-07,27.69140890804497,27.878829611314313,27.199429561962955,27.738264083862305,369700
1999-05-10,28.019412272339892,28.300543499152667,27.78513624999591,27.972557067871097,243200
1999-05-11,28.13654160263515,28.67537628778137,28.13654160263515,28.39424514770508,465600
1999-05-12,28.83937825508488,29.120509480967105,28.113122588222467,28.95651626586914,294700
1999-05-13,29.14393099461801,29.448489759031222,28.8393722302048,28.874513626098633,615500
1999-05-14,28.394246463775637,28.58166723251343,27.995977330207825,28.113115310668945,407800
1999-05-17,27.94912638699509,28.628526776955574,27.820274588899135,28.511388778686523,225600
1999-05-18,28.81594202805808,29.00336278921618,28.53481088632093,28.769086837768555,410100
1999-05-19,28.90964624169585,28.933073831843092,28.452808233824644,28.862791061401367,318700
1999-05-20,29.02679560058995,29.038509400267348,28.487960815429684,28.487960815429688,276000
1999-05-21,28.300540651140516,28.52310284996985,28.08969225224957,28.159975051879883,275000
