Date,XLK
2018-01-08,62.44028091430664
2018-01-15,63.365535736083984
2018-01-22,64.66462707519531
2018-01-29,62.13187026977539
2018-02-05,59.374813079833984
2018-02-12,62.78608322143555
2018-02-19,63.82347106933594
2018-02-26,63.25339126586914
2018-03-05,65.89828491210938
2018-03-12,65.0571517944336
2018-03-19,60.26370620727539
2018-03-26,61.33247756958008
2018-04-02,60.04808044433594
2018-04-09,62.17626190185547
2018-04-16,62.0731201171875
2018-04-23,61.773109436035156
2018-04-30,63.39504623413086
2018-05-07,65.5137939453125
2018-05-14,64.5669174194336
2018-05-21,65.39192962646484
2018-05-28,66.648193359375
2018-06-04,67.20133209228516
2018-06-11,67.23884582519531
2018-06-18,66.61143493652344
2018-06-25,65.36011505126953
2018-07-02,66.85603332519531
2018-07-09,68.24848937988281
