Date,HYG
2018-01-08,62.931339263916016
2018-01-15,62.9025764465332
2018-01-22,63.0606689453125
2018-01-29,61.95410919189453
2018-02-05,61.29849624633789
2018-02-12,62.38086700439453
2018-02-19,62.33756637573242
2018-02-26,61.87579345703125
2018-03-05,62.3534049987793
2018-03-12,62.157779693603516
2018-03-19,61.52030563354492
2018-03-26,62.041900634765625
2018-04-02,61.77385330200195
2018-04-09,62.76858139038086
2018-04-16,62.477630615234375
2018-04-23,62.383052825927734
2018-04-30,62.1357307434082
2018-05-07,62.626495361328125
2018-05-14,62.385414123535156
2018-05-21,62.50230026245117
2018-05-28,62.23201370239258
2018-06-04,62.858062744140625
2018-06-11,63.19562911987305
2018-06-18,63.04151916503906
2018-06-25,62.43245315551758
2018-07-02,62.61590576171875
2018-07-09,63.10395431518555
