Date,SPY
2018-01-22,258.37664794921875
2018-01-29,248.3419647216797
2018-02-05,235.76487731933594
2018-02-12,246.2322540283203
2018-02-19,247.67469787597656
2018-02-26,242.59889221191406
2018-03-05,251.42539978027344
2018-03-12,247.21502685546875
2018-03-19,233.58616638183594
2018-03-26,238.2026824951172
2018-04-02,235.09786987304688
2018-04-09,240.01304626464844
2018-04-16,241.33468627929688
2018-04-23,241.28939819335938
2018-04-30,240.80055236816406
2018-05-07,246.98309326171875
2018-05-14,245.607177734375
2018-05-21,246.34942626953125
2018-05-28,247.6620635986328
2018-06-04,251.81680297851562
2018-06-11,250.8573455810547
2018-06-18,249.81057739257812
2018-06-25,246.6645965576172
2018-07-02,250.4289093017578
2018-07-09,254.2205047607422
2018-07-16,254.30242919921875
