Date,NVDA
2020-04-27,7.401560306549072
2020-04-28,7.259050369262695
2020-04-29,7.435943126678467
2020-04-30,7.2819719314575195
2020-05-01,7.045285701751709
2020-05-04,7.257306098937988
2020-05-05,7.318346977233887
2020-05-06,7.41925048828125
2020-05-07,7.595644950866699
2020-05-08,7.785739898681641
2020-05-11,8.037875175476074
2020-05-12,7.7757744789123535
2020-05-13,7.753352165222168
2020-05-14,8.0029935836792
2020-05-15,8.46166706085205
2020-05-18,8.7202787399292
2020-05-19,8.775339126586914
2020-05-20,8.939276695251465
2020-05-21,8.745193481445312
2020-05-22,8.995332717895508
2020-05-26,8.687889099121094
2020-05-27,8.496049880981445
2020-05-28,8.457932472229004
2020-05-29,8.845097541809082
2020-06-01,8.77608585357666
2020-06-02,8.795021057128906
2020-06-03,8.739462852478027
