Date,^HSI
2023-08-25 14:30:00+08:00,17993.30078125
2023-08-25 15:30:00+08:00,17956.380859375
2023-08-28 09:30:00+08:00,18294.169921875
2023-08-28 10:30:00+08:00,18284.609375
2023-08-28 11:30:00+08:00,18260.91015625
2023-08-28 12:30:00+08:00,18169.5
2023-08-28 13:30:00+08:00,18168.73046875
2023-08-28 14:30:00+08:00,18161.509765625
2023-08-28 15:30:00+08:00,18130.740234375
2023-08-29 09:30:00+08:00,18379.33984375
2023-08-29 10:30:00+08:00,18536.5703125
2023-08-29 11:30:00+08:00,18496.259765625
2023-08-29 12:30:00+08:00,18504.140625
2023-08-29 13:30:00+08:00,18484.8203125
2023-08-29 14:30:00+08:00,18508.8203125
2023-08-29 15:30:00+08:00,18484.029296875
2023-08-30 09:30:00+08:00,18639.48046875
2023-08-30 10:30:00+08:00,18557.640625
2023-08-30 11:30:00+08:00,18593.490234375
2023-08-30 12:30:00+08:00,18557.58984375
2023-08-30 13:30:00+08:00,18563.650390625
2023-08-30 14:30:00+08:00,18460.75
2023-08-30 15:30:00+08:00,18482.859375
2023-08-31 09:30:00+08:00,18565.69921875
2023-08-31 10:30:00+08:00,18424.01953125
2023-08-31 11:30:00+08:00,18434.80078125
2023-08-31 12:30:00+08:00,18382.369140625
2023-08-31 13:30:00+08:00,18402.890625
2023-08-31 14:30:00+08:00,18330.369140625
2023-08-31 15:30:00+08:00,18382.060546875
2023-09-04 09:30:00+08:00,18842.099609375
2023-09-04 10:30:00+08:00,18866.380859375
2023-09-04 11:30:00+08:00,18851.349609375
2023-09-04 12:30:00+08:00,18807.310546875
2023-09-04 13:30:00+08:00,18828.509765625
2023-09-04 14:30:00+08:00,18837.55078125
2023-09-04 15:30:00+08:00,18844.16015625
2023-09-05 09:30:00+08:00,18556.0703125
2023-09-05 10:30:00+08:00,18571.26953125
2023-09-05 11:30:00+08:00,18559.919921875
2023-09-05 12:30:00+08:00,18593.720703125
2023-09-05 13:30:00+08:00,18463.169921875
2023-09-05 14:30:00+08:00,18465.869140625
2023-09-05 15:30:00+08:00,18456.91015625
2023-09-06 09:30:00+08:00,18370.669921875
2023-09-06 10:30:00+08:00,18316.990234375
2023-09-06 11:30:00+08:00,18306.240234375
2023-09-06 12:30:00+08:00,18397.9609375
2023-09-06 13:30:00+08:00,18450.7890625
2023-09-06 14:30:00+08:00,18416.73046875
2023-09-06 15:30:00+08:00,18449.98046875
2023-09-07 09:30:00+08:00,18320.330078125
2023-09-07 10:30:00+08:00,18286.58984375
2023-09-07 11:30:00+08:00,18274.91015625
2023-09-07 12:30:00+08:00,18249.75
2023-09-07 13:30:00+08:00,18244.990234375
2023-09-07 14:30:00+08:00,18183.75
2023-09-07 15:30:00+08:00,18202.0703125
2023-09-11 09:30:00+08:00,17939.640625
2023-09-11 10:30:00+08:00,17917.119140625
2023-09-11 11:30:00+08:00,17896.16015625
2023-09-11 12:30:00+08:00,18075.609375
2023-09-11 13:30:00+08:00,17975.830078125
2023-09-11 14:30:00+08:00,18080.80078125
2023-09-11 15:30:00+08:00,18096.44921875
2023-09-12 09:30:00+08:00,18001.73046875
2023-09-12 10:30:00+08:00,18076.369140625
2023-09-12 11:30:00+08:00,18098.509765625
2023-09-12 12:30:00+08:00,18068.30078125
2023-09-12 13:30:00+08:00,18077.119140625
