Date,XLK
2018-01-15,63.36552810668945
2018-01-22,64.66462707519531
2018-01-29,62.13187026977539
2018-02-05,59.374820709228516
2018-02-12,62.786094665527344
2018-02-19,63.823482513427734
2018-02-26,63.25337600708008
2018-03-05,65.89828491210938
2018-03-12,65.0571517944336
2018-03-19,60.263702392578125
2018-03-26,61.332462310791016
2018-04-02,60.048072814941406
2018-04-09,62.176239013671875
2018-04-16,62.07311248779297
2018-04-23,61.77311325073242
2018-04-30,63.39502716064453
2018-05-07,65.51380920410156
2018-05-14,64.56690979003906
2018-05-21,65.39192199707031
2018-05-28,66.64820861816406
2018-06-04,67.20133972167969
2018-06-11,67.23886108398438
2018-06-18,66.61141967773438
2018-06-25,65.36011505126953
2018-07-02,66.85604858398438
2018-07-09,68.24849700927734
2018-07-16,68.25789642333984
2018-07-23,67.59930419921875
2018-07-30,68.41783142089844
2018-08-06,68.70948791503906
2018-08-13,68.8224105834961
2018-08-20,69.88555145263672
2018-08-27,71.1274642944336
2018-09-03,69.22696685791016
2018-09-10,70.50648498535156
2018-09-17,70.19602966308594
2018-09-24,71.11376953125
2018-10-01,69.49945068359375
2018-10-08,66.86563110351562
2018-10-15,66.09152221679688
2018-10-22,64.27897644042969
2018-10-29,64.89261627197266
2018-11-05,65.93104553222656
2018-11-12,64.39227294921875
2018-11-19,60.49342346191406
2018-11-26,64.13738250732422
2018-12-03,60.98431396484375
2018-12-10,60.95599365234375
2018-12-17,55.88656234741211
2018-12-24,58.21500778198242
2018-12-31,58.309814453125
2019-01-07,60.24400329589844
2019-01-14,61.960105895996094
2019-01-21,62.51002883911133
2019-01-28,63.21163558959961
2019-02-04,64.4631576538086
2019-02-11,66.00861358642578
2019-02-18,66.97569274902344
2019-02-25,67.6393814086914
2019-03-04,66.18873596191406
2019-03-11,69.20378875732422
2019-03-18,69.74126434326172
2019-03-25,70.38807678222656
2019-04-01,72.21435546875
2019-04-08,73.0609130859375
2019-04-15,74.0216293334961
2019-04-22,74.72550201416016
2019-04-29,74.9918212890625
2019-05-06,72.461669921875
2019-05-13,71.70072937011719
2019-05-20,69.72225189208984
2019-05-27,68.38107299804688
2019-06-03,72.47119140625
2019-06-10,72.3855972290039
2019-06-17,74.4876937866211
2019-06-24,74.49317169189453
2019-07-01,76.31636047363281
2019-07-08,77.4522705078125
2019-07-15,77.022705078125
2019-07-22,78.83637237548828
2019-07-29,75.4572525024414
2019-08-05,74.92272186279297
2019-08-12,74.72225952148438
2019-08-19,73.6627197265625
2019-08-26,75.91545104980469
2019-09-02,77.79592895507812
2019-09-09,77.47136688232422
2019-09-16,76.61226654052734
2019-09-23,76.30516052246094
2019-09-30,77.12866973876953
2019-10-07,78.10530853271484
2019-10-14,77.4733657836914
2019-10-21,79.39796447753906
2019-10-28,81.07363891601562
2019-11-04,82.46205139160156
2019-11-11,83.53446197509766
2019-11-18,82.91209411621094
2019-11-25,84.41541290283203
2019-12-02,84.03237915039062
2019-12-09,85.68890380859375
2019-12-16,87.08689880371094
2019-12-23,88.29324340820312
2019-12-30,88.706298828125
2020-01-06,90.63721466064453
2020-01-13,93.29822540283203
2020-01-20,93.59598541259766
2020-01-27,91.57865905761719
2020-02-03,95.76708984375
2020-02-10,97.94776916503906
2020-02-17,95.52691650390625
2020-02-24,84.89253234863281
2020-03-02,85.41129302978516
2020-03-09,80.87703704833984
2020-03-16,68.60954284667969
2020-03-23,75.49739074707031
2020-03-30,74.47209167480469
2020-04-06,82.27465057373047
2020-04-13,86.19525146484375
2020-04-20,85.58689880371094
2020-04-27,85.84762573242188
2020-05-04,91.5257339477539
2020-05-11,90.26070404052734
2020-05-18,93.17701721191406
2020-05-25,94.60619354248047
2020-06-01,97.92809295654297
2020-06-08,95.99677276611328
2020-06-15,98.7295913696289
2020-06-22,98.05364227294922
2020-06-29,101.93572235107422
2020-07-06,104.65673065185547
2020-07-13,103.4463119506836
2020-07-20,101.86795043945312
2020-07-27,106.93230438232422
2020-08-03,110.13744354248047
2020-08-10,110.27301025390625
2020-08-17,114.20443725585938
2020-08-24,119.25908660888672
2020-08-31,114.37872314453125
2020-09-07,109.38214111328125
2020-09-14,108.22016906738281
2020-09-21,110.33112335205078
2020-09-28,111.54596710205078
2020-10-05,116.6312255859375
2020-10-12,117.54349517822266
2020-10-19,114.94261932373047
2020-10-26,107.5864486694336
2020-11-02,117.98990631103516
2020-11-09,117.62113189697266
2020-11-16,116.56330871582031
2020-11-23,119.03800201416016
2020-11-30,122.31819915771484
2020-12-07,120.62959289550781
2020-12-14,124.46295166015625
2020-12-21,125.2490234375
2020-12-28,126.47454071044922
2021-01-04,127.1943588256836
2021-01-11,123.94544982910156
2021-01-18,129.2079315185547
2021-01-25,125.41425323486328
2021-02-01,131.6300048828125
2021-02-08,134.8108673095703
2021-02-15,132.34011840820312
2021-02-22,127.12626647949219
2021-03-01,125.43372344970703
2021-03-08,127.82666015625
2021-03-15,126.06600952148438
2021-03-22,129.0522918701172
2021-03-29,132.0638427734375
2021-04-05,138.1952667236328
2021-04-12,139.68666076660156
2021-04-19,139.101806640625
2021-04-26,136.17745971679688
2021-05-03,135.52432250976562
2021-05-10,132.55125427246094
2021-05-17,132.75595092773438
2021-05-24,134.91021728515625
2021-05-31,136.48939514160156
2021-06-07,138.39024353027344
2021-06-14,138.5071563720703
2021-06-21,141.56797790527344
2021-06-28,146.3490447998047
2021-07-05,147.65765380859375
2021-07-12,146.77871704101562
2021-07-19,150.89987182617188
2021-07-26,149.8061065673828
2021-08-02,151.23190307617188
2021-08-09,151.35890197753906
2021-08-16,152.09129333496094
2021-08-23,154.29833984375
2021-08-30,155.62649536132812
2021-09-06,152.96046447753906
2021-09-13,151.83740234375
2021-09-20,153.03855895996094
2021-09-27,148.27932739257812
2021-10-04,148.660888671875
2021-10-11,152.52511596679688
2021-10-18,154.97084045410156
2021-10-25,158.02310180664062
2021-11-01,163.4525909423828
2021-11-08,163.67762756347656
2021-11-15,167.5907745361328
2021-11-22,162.3862762451172
2021-11-29,161.54495239257812
2021-12-06,171.08323669433594
2021-12-13,164.23524475097656
2021-12-20,169.18536376953125
2021-12-27,170.41700744628906
2022-01-03,162.63467407226562
2022-01-10,162.46803283691406
2022-01-17,151.2650604248047
2022-01-24,154.8621826171875
2022-01-31,156.430419921875
2022-02-07,151.8139190673828
2022-02-14,149.41259765625
2022-02-21,151.28465270996094
2022-02-28,146.77601623535156
2022-03-07,141.19898986816406
2022-03-14,151.9903564453125
2022-03-21,155.07777404785156
2022-03-28,155.60000610351562
2022-04-04,149.6592254638672
2022-04-11,143.99334716796875
2022-04-18,140.49758911132812
2022-04-25,138.8675537109375
2022-05-02,138.03289794921875
2022-05-09,133.4079132080078
2022-05-16,128.69454956054688
2022-05-23,138.90684509277344
2022-05-30,137.46336364746094
2022-06-06,128.7239990234375
2022-06-13,122.37077331542969
2022-06-20,131.04141235351562
2022-06-27,125.43553924560547
2022-07-04,130.8109130859375
2022-07-11,130.32852172851562
2022-07-18,135.093505859375
2022-07-25,141.98501586914062
2022-08-01,144.7416534423828
2022-08-08,148.2760009765625
2022-08-15,145.8147430419922
2022-08-22,137.71229553222656
2022-08-29,130.79124450683594
2022-09-05,135.07382202148438
2022-09-12,126.71539306640625
2022-09-19,121.82240295410156
2022-09-26,117.22799682617188
2022-10-03,119.1919937133789
2022-10-10,115.27386474609375
2022-10-17,122.71534729003906
2022-10-24,127.88688659667969
2022-10-31,119.40912628173828
2022-11-07,131.40037536621094
2022-11-14,130.3640899658203
2022-11-21,131.8543701171875
2022-11-28,133.5913848876953
2022-12-05,129.1995086669922
2022-12-12,125.81431579589844
2022-12-19,122.9719467163086
2022-12-26,123.16668701171875
2023-01-02,123.45372009277344
2023-01-09,129.15478515625
2023-01-16,129.99609375
2023-01-23,135.3012237548828
2023-01-30,140.31935119628906
2023-02-06,138.94357299804688
2023-02-13,138.38931274414062
2023-02-20,134.69747924804688
2023-02-27,138.70603942871094
2023-03-06,134.3807830810547
2023-03-13,141.9920654296875
2023-03-20,144.46649169921875
2023-03-27,149.79476928710938
2023-04-03,147.87039184570312
2023-04-10,147.4537353515625
2023-04-17,146.5709228515625
2023-04-24,149.6162109375
2023-05-01,150.02291870117188
2023-05-08,149.73526000976562
2023-05-15,156.21267700195312
2023-05-22,163.45394897460938
2023-05-29,165.556884765625
2023-06-05,164.67405700683594
2023-06-12,171.79627990722656
2023-06-19,167.2928009033203
2023-06-26,172.82211303710938
2023-07-03,170.18795776367188
2023-07-10,174.93942260742188
2023-07-17,175.07858276367188
2023-07-24,176.87777709960938
2023-07-31,170.13824462890625
2023-08-07,165.90365600585938
2023-08-14,163.97525024414062
2023-08-21,167.70286560058594
2023-08-28,175.1481475830078
2023-09-04,171.75851440429688
2023-09-11,167.89173889160156
2023-09-18,163.42855834960938
2023-09-25,163.29946899414062
2023-10-02,167.57296752929688
2023-10-09,167.9813995361328
2023-10-16,163.30941772460938
2023-10-23,160.50025939941406
2023-10-30,171.09933471679688
2023-11-06,178.8295135498047
2023-11-13,182.09689331054688
2023-11-20,183.70069885253906
2023-11-27,184.86619567871094
2023-12-04,185.94204711914062
2023-12-11,190.96266174316406
2023-12-18,191.31130981445312
2023-12-25,192.1626739501953
2024-01-01,183.8164520263672
2024-01-08,191.92308044433594
2024-01-15,199.83999633789062
2024-01-22,201.41738891601562
2024-01-29,201.90658569335938
2024-02-05,207.49734497070312
2024-02-12,202.23605346679688
2024-02-19,204.95155334472656
2024-02-26,210.41253662109375
2024-03-04,207.00816345214844
2024-03-11,205.29100036621094
2024-03-18,209.56394958496094
2024-03-25,208.27000427246094
2024-04-01,206.4499969482422
2024-04-08,205.4199981689453
2024-04-15,192.52999877929688
2024-04-22,199.8300018310547
2024-04-29,202.5500030517578
2024-05-06,205.5399932861328
2024-05-13,211.82000732421875
2024-05-20,215.19000244140625
2024-05-27,210.16000366210938
2024-06-03,215.60000610351562
2024-06-10,227.6699981689453
2024-06-17,228.77999877929688
