Date,INTC
2018-01-15,38.018680572509766
2018-01-22,42.48050308227539
2018-01-29,39.146873474121094
2018-02-05,37.28071594238281
2018-02-12,38.90857696533203
2018-02-19,40.761775970458984
2018-02-26,41.82929229736328
2018-03-05,44.57066345214844
2018-03-12,43.69956588745117
2018-03-19,42.15380859375
2018-03-26,44.476715087890625
2018-04-02,41.66703414916992
2018-04-09,44.28883743286133
2018-04-16,44.00699996948242
2018-04-23,45.03181838989258
2018-04-30,45.07452392578125
2018-05-07,46.95805358886719
2018-05-14,45.953102111816406
2018-05-21,47.61943817138672
2018-05-28,49.02809524536133
2018-06-04,47.28445053100586
2018-06-11,47.33598709106445
2018-06-18,45.09416580200195
2018-06-25,42.69773483276367
2018-07-02,44.123565673828125
2018-07-09,44.85365676879883
2018-07-16,44.58738327026367
