Date,Open_COHR,High_COHR,Low_COHR,Close_COHR,Volume_COHR
2024-12-18 10:14:00-05:00,103.6500015258789,103.6500015258789,103.6500015258789,103.6500015258789,426
2024-12-18 10:15:00-05:00,103.62999725341797,103.62999725341797,103.56999969482422,103.56999969482422,1350
2024-12-18 10:16:00-05:00,103.55000305175781,103.55000305175781,103.55000305175781,103.55000305175781,327
2024-12-18 10:17:00-05:00,103.47000122070312,103.5,103.30999755859375,103.36000061035156,2856
2024-12-18 10:18:00-05:00,103.44000244140625,103.44000244140625,103.27999877929688,103.30000305175781,1076
2024-12-18 10:19:00-05:00,103.5791015625,103.79000091552734,103.2699966430664,103.62000274658203,6837
2024-12-18 10:20:00-05:00,103.6500015258789,103.6500015258789,103.6500015258789,103.6500015258789,671
2024-12-18 10:21:00-05:00,103.79000091552734,103.9000015258789,103.69999694824219,103.9000015258789,1069
2024-12-18 10:22:00-05:00,103.79499816894531,103.79499816894531,103.69999694824219,103.79499816894531,1353
2024-12-18 10:23:00-05:00,,,,,0
2024-12-18 10:24:00-05:00,103.69000244140625,103.69000244140625,103.69000244140625,103.69000244140625,124
2024-12-18 10:25:00-05:00,103.62999725341797,103.8499984741211,103.5009994506836,103.5009994506836,693
2024-12-18 10:26:00-05:00,103.69000244140625,103.7300033569336,103.5,103.7300033569336,1079
2024-12-18 10:27:00-05:00,103.69000244140625,103.88500213623047,103.68000030517578,103.8550033569336,3352
2024-12-18 10:28:00-05:00,103.67500305175781,103.79000091552734,103.67500305175781,103.79000091552734,263
2024-12-18 10:29:00-05:00,103.68000030517578,103.75,103.67500305175781,103.75,910
2024-12-18 10:30:00-05:00,103.87000274658203,103.98500061035156,103.87000274658203,103.98500061035156,1815
2024-12-18 10:31:00-05:00,103.91999816894531,104.0199966430664,103.91999816894531,103.95709991455078,1101
2024-12-18 10:32:00-05:00,103.97000122070312,104.0999984741211,103.97000122070312,104.0999984741211,874
2024-12-18 10:33:00-05:00,103.87519836425781,104.10990142822266,103.81999969482422,103.96499633789062,6788
2024-12-18 10:34:00-05:00,103.94000244140625,103.9749984741211,103.83999633789062,103.91999816894531,2490
2024-12-18 10:35:00-05:00,103.9800033569336,103.9800033569336,103.8499984741211,103.86000061035156,3642
2024-12-18 10:36:00-05:00,103.8499984741211,103.9800033569336,103.68000030517578,103.8583984375,3598
2024-12-18 10:37:00-05:00,103.77999877929688,103.9800033569336,103.69000244140625,103.95999908447266,6843
2024-12-18 10:38:00-05:00,103.87999725341797,103.9749984741211,103.87999725341797,103.9749984741211,693
2024-12-18 10:39:00-05:00,103.875,103.98999786376953,103.875,103.98999786376953,1574
2024-12-18 10:40:00-05:00,104.01000213623047,104.01000213623047,103.97000122070312,103.97000122070312,524
2024-12-18 10:41:00-05:00,103.88999938964844,104.0,103.88999938964844,103.98999786376953,1270
2024-12-18 10:42:00-05:00,103.91000366210938,104.0,103.79000091552734,103.88500213623047,10507
2024-12-18 10:43:00-05:00,103.9800033569336,104.1698989868164,103.88999938964844,104.08999633789062,69341
2024-12-18 10:44:00-05:00,104.1500015258789,104.5,104.08999633789062,104.5,6799
2024-12-18 10:45:00-05:00,104.49500274658203,104.62000274658203,104.49500274658203,104.50499725341797,1447
2024-12-18 10:46:00-05:00,104.51000213623047,104.62989807128906,104.51000213623047,104.51000213623047,1334
2024-12-18 10:47:00-05:00,104.44999694824219,104.51000213623047,104.38999938964844,104.38999938964844,6670
2024-12-18 10:48:00-05:00,104.62999725341797,104.62999725341797,104.56999969482422,104.56999969482422,1847
2024-12-18 10:49:00-05:00,104.61000061035156,104.69999694824219,104.56999969482422,104.6449966430664,1411
2024-12-18 10:50:00-05:00,104.6449966430664,104.6854019165039,104.62000274658203,104.62000274658203,1319
2024-12-18 10:51:00-05:00,,,,,0
2024-12-18 10:52:00-05:00,,,,,0
2024-12-18 10:53:00-05:00,104.51000213623047,104.55000305175781,104.37999725341797,104.55000305175781,5379
2024-12-18 10:54:00-05:00,104.48999786376953,104.55999755859375,104.48999786376953,104.55999755859375,571
2024-12-18 10:55:00-05:00,104.51499938964844,104.6449966430664,104.45800018310547,104.6449966430664,1026
2024-12-18 10:56:00-05:00,104.52999877929688,104.71990203857422,104.52999877929688,104.71990203857422,1133
2024-12-18 10:57:00-05:00,104.72000122070312,105.08999633789062,104.72000122070312,104.98999786376953,3794
2024-12-18 10:58:00-05:00,105.18000030517578,105.18000030517578,105.18000030517578,105.18000030517578,386
2024-12-18 10:59:00-05:00,,,,,0
2024-12-18 11:00:00-05:00,105.04000091552734,105.11000061035156,105.04000091552734,105.05000305175781,564
2024-12-18 11:01:00-05:00,,,,,0
2024-12-18 11:02:00-05:00,105.02999877929688,105.12000274658203,105.02999877929688,105.02999877929688,703
2024-12-18 11:03:00-05:00,105.02999877929688,105.02999877929688,105.02999877929688,105.02999877929688,379
2024-12-18 11:04:00-05:00,105.11000061035156,105.19999694824219,105.05999755859375,105.19999694824219,2127
2024-12-18 11:05:00-05:00,105.17500305175781,105.17500305175781,105.17500305175781,105.17500305175781,722
2024-12-18 11:06:00-05:00,105.2300033569336,105.2300033569336,105.2300033569336,105.2300033569336,185
2024-12-18 11:07:00-05:00,105.16999816894531,105.19499969482422,105.08000183105469,105.1449966430664,1126
2024-12-18 11:08:00-05:00,105.1449966430664,105.1449966430664,104.86000061035156,104.94000244140625,3797
2024-12-18 11:09:00-05:00,105.04000091552734,105.04000091552734,104.83999633789062,104.83999633789062,8648
2024-12-18 11:10:00-05:00,104.83999633789062,104.94950103759766,104.68550109863281,104.94950103759766,1571
2024-12-18 11:11:00-05:00,104.91999816894531,104.91999816894531,104.69000244140625,104.7699966430664,2203
2024-12-18 11:12:00-05:00,104.69000244140625,104.69000244140625,104.54000091552734,104.63500213623047,2301
2024-12-18 11:13:00-05:00,104.5875015258789,104.5875015258789,104.47000122070312,104.48500061035156,2195
2024-12-18 11:14:00-05:00,104.375,104.375,104.375,104.375,311
2024-12-18 11:15:00-05:00,104.48500061035156,104.59020233154297,104.33999633789062,104.40239715576172,2963
2024-12-18 11:16:00-05:00,104.44499969482422,104.55999755859375,104.43000030517578,104.45999908447266,7751
2024-12-18 11:17:00-05:00,104.43000030517578,104.43000030517578,104.43000030517578,104.43000030517578,339
2024-12-18 11:18:00-05:00,104.43000030517578,104.43000030517578,104.33000183105469,104.4000015258789,2205
2024-12-18 11:19:00-05:00,104.4000015258789,104.4000015258789,104.19999694824219,104.22000122070312,1452
2024-12-18 11:20:00-05:00,104.26000213623047,104.2699966430664,104.26000213623047,104.2699966430664,555
2024-12-18 11:21:00-05:00,104.2699966430664,104.33000183105469,104.22000122070312,104.29000091552734,1985
2024-12-18 11:22:00-05:00,104.30999755859375,104.30999755859375,104.2863998413086,104.2863998413086,1137
2024-12-18 11:23:00-05:00,,,,,0
2024-12-18 11:24:00-05:00,104.36000061035156,104.5,104.36000061035156,104.43000030517578,3176
2024-12-18 11:25:00-05:00,104.47000122070312,104.61000061035156,104.46499633789062,104.56999969482422,3532
2024-12-18 11:26:00-05:00,104.58000183105469,104.58000183105469,104.58000183105469,104.58000183105469,321
2024-12-18 11:27:00-05:00,,,,,0
2024-12-18 11:28:00-05:00,104.63999938964844,104.66999816894531,104.58999633789062,104.58999633789062,3293
2024-12-18 11:29:00-05:00,104.72989654541016,104.72989654541016,104.6500015258789,104.6500015258789,538
2024-12-18 11:30:00-05:00,104.6500015258789,104.6500015258789,104.6500015258789,104.6500015258789,232
2024-12-18 11:31:00-05:00,104.58000183105469,104.7300033569336,104.43000030517578,104.52999877929688,4748
2024-12-18 11:32:00-05:00,104.4800033569336,104.50499725341797,104.4800033569336,104.50499725341797,696
2024-12-18 11:33:00-05:00,104.50499725341797,104.50499725341797,104.50499725341797,104.50499725341797,708
2024-12-18 11:34:00-05:00,104.50499725341797,104.50499725341797,104.50499725341797,104.50499725341797,320
2024-12-18 11:35:00-05:00,104.5,104.58989715576172,104.41000366210938,104.44000244140625,4097
2024-12-18 11:36:00-05:00,104.44000244140625,104.45999908447266,104.44000244140625,104.45999908447266,543
2024-12-18 11:37:00-05:00,104.4800033569336,104.48999786376953,104.443603515625,104.4800033569336,735
2024-12-18 11:38:00-05:00,104.58000183105469,104.6500015258789,104.55999755859375,104.6500015258789,5908
2024-12-18 11:39:00-05:00,104.61000061035156,104.66000366210938,104.55999755859375,104.66000366210938,2270
2024-12-18 11:40:00-05:00,104.70999908447266,104.81999969482422,104.70999908447266,104.74500274658203,1173
2024-12-18 11:41:00-05:00,104.74500274658203,104.80999755859375,104.74500274658203,104.74500274658203,879
2024-12-18 11:42:00-05:00,104.66999816894531,104.75,104.66999816894531,104.70999908447266,2468
2024-12-18 11:43:00-05:00,104.58999633789062,104.61499786376953,104.52999877929688,104.5999984741211,2351
2024-12-18 11:44:00-05:00,,,,,0
2024-12-18 11:45:00-05:00,104.69000244140625,104.69000244140625,104.5199966430664,104.5199966430664,934
2024-12-18 11:46:00-05:00,104.5999984741211,104.5999984741211,104.5999984741211,104.5999984741211,414
2024-12-18 11:47:00-05:00,104.51000213623047,104.5999984741211,104.4000015258789,104.44400024414062,4149
2024-12-18 11:48:00-05:00,104.51000213623047,104.51000213623047,104.4000015258789,104.4749984741211,4923
2024-12-18 11:49:00-05:00,104.4749984741211,104.4749984741211,104.31999969482422,104.33000183105469,2597
2024-12-18 11:50:00-05:00,104.22000122070312,104.22000122070312,104.22000122070312,104.22000122070312,325
2024-12-18 11:51:00-05:00,104.27999877929688,104.27999877929688,104.27999877929688,104.27999877929688,157
2024-12-18 11:52:00-05:00,104.27999877929688,104.27999877929688,104.27999877929688,104.27999877929688,271
2024-12-18 11:53:00-05:00,104.27999877929688,104.27999877929688,104.27999877929688,104.27999877929688,415
2024-12-18 11:54:00-05:00,104.18000030517578,104.18000030517578,104.18000030517578,104.18000030517578,343
2024-12-18 11:55:00-05:00,104.4000015258789,104.4000015258789,104.4000015258789,104.4000015258789,828
2024-12-18 11:56:00-05:00,104.30999755859375,104.31999969482422,104.13999938964844,104.2300033569336,5439
2024-12-18 11:57:00-05:00,104.23999786376953,104.23999786376953,104.23999786376953,104.23999786376953,338
2024-12-18 11:58:00-05:00,104.23999786376953,104.23999786376953,104.23999786376953,104.23999786376953,192
2024-12-18 11:59:00-05:00,104.23999786376953,104.24500274658203,104.23999786376953,104.24500274658203,1495
2024-12-18 12:00:00-05:00,104.24500274658203,104.24500274658203,104.24500274658203,104.24500274658203,292
2024-12-18 12:01:00-05:00,104.24500274658203,104.24500274658203,104.13999938964844,104.13999938964844,1699
2024-12-18 12:02:00-05:00,104.13999938964844,104.19000244140625,104.0999984741211,104.19000244140625,3812
2024-12-18 12:03:00-05:00,104.16999816894531,104.19000244140625,104.16999816894531,104.19000244140625,677
2024-12-18 12:04:00-05:00,104.16000366210938,104.16000366210938,104.16000366210938,104.16000366210938,201
2024-12-18 12:05:00-05:00,104.0999984741211,104.12999725341797,104.06999969482422,104.12999725341797,3052
2024-12-18 12:06:00-05:00,,,,,0
2024-12-18 12:07:00-05:00,104.12000274658203,104.2300033569336,104.12000274658203,104.15499877929688,1760
2024-12-18 12:08:00-05:00,104.1500015258789,104.29000091552734,104.1500015258789,104.20999908447266,16345
2024-12-18 12:09:00-05:00,104.19499969482422,104.2699966430664,104.0999984741211,104.13500213623047,7747
2024-12-18 12:10:00-05:00,104.125,104.12999725341797,104.0,104.08000183105469,13048
2024-12-18 12:11:00-05:00,104.07499694824219,104.08000183105469,103.94999694824219,104.0199966430664,24851
2024-12-18 12:12:00-05:00,104.1063003540039,104.1063003540039,104.1063003540039,104.1063003540039,2502
2024-12-18 12:13:00-05:00,104.11000061035156,104.2300033569336,104.0999984741211,104.2300033569336,3740
2024-12-18 12:14:00-05:00,104.25,104.3499984741211,104.08000183105469,104.27999877929688,7578
2024-12-18 12:15:00-05:00,104.30000305175781,104.30000305175781,104.23999786376953,104.23999786376953,852
2024-12-18 12:16:00-05:00,104.23500061035156,104.23500061035156,104.17500305175781,104.17500305175781,881
2024-12-18 12:17:00-05:00,,,,,0
2024-12-18 12:18:00-05:00,104.17500305175781,104.17500305175781,104.17500305175781,104.17500305175781,556
2024-12-18 12:19:00-05:00,104.26000213623047,104.30000305175781,104.26000213623047,104.30000305175781,2362
2024-12-18 12:20:00-05:00,104.20500183105469,104.20500183105469,104.19499969482422,104.19499969482422,879
2024-12-18 12:21:00-05:00,,,,,0
2024-12-18 12:22:00-05:00,,,,,0
2024-12-18 12:23:00-05:00,104.19999694824219,104.19999694824219,104.19999694824219,104.19999694824219,472
2024-12-18 12:24:00-05:00,104.27999877929688,104.27999877929688,104.19999694824219,104.2699966430664,639
2024-12-18 12:25:00-05:00,104.26000213623047,104.51000213623047,104.26000213623047,104.43000030517578,3073
2024-12-18 12:26:00-05:00,104.33000183105469,104.39550018310547,104.32499694824219,104.39550018310547,879
2024-12-18 12:27:00-05:00,104.32499694824219,104.39109802246094,104.22000122070312,104.30999755859375,2991
2024-12-18 12:28:00-05:00,104.20999908447266,104.24500274658203,104.08000183105469,104.13999938964844,2884
2024-12-18 12:29:00-05:00,104.13999938964844,104.13999938964844,104.0,104.08000183105469,2929
2024-12-18 12:30:00-05:00,104.0,104.05999755859375,103.9800033569336,104.01499938964844,4080
2024-12-18 12:31:00-05:00,103.9800033569336,104.08000183105469,103.97000122070312,104.00890350341797,5771
2024-12-18 12:32:00-05:00,,,,,0
2024-12-18 12:33:00-05:00,104.04000091552734,104.2300033569336,104.04000091552734,104.2300033569336,3885
2024-12-18 12:34:00-05:00,104.18000030517578,104.2300033569336,104.18000030517578,104.2300033569336,1608
2024-12-18 12:35:00-05:00,,,,,0
2024-12-18 12:36:00-05:00,104.24500274658203,104.24500274658203,104.24500274658203,104.24500274658203,419
2024-12-18 12:37:00-05:00,,,,,0
2024-12-18 12:38:00-05:00,104.25,104.27999877929688,104.25,104.27999877929688,577
2024-12-18 12:39:00-05:00,104.20999908447266,104.20999908447266,104.16999816894531,104.16999816894531,1574
2024-12-18 12:40:00-05:00,104.16999816894531,104.38500213623047,104.16999816894531,104.38500213623047,5039
2024-12-18 12:41:00-05:00,104.36000061035156,104.36000061035156,104.36000061035156,104.36000061035156,222
2024-12-18 12:42:00-05:00,104.36000061035156,104.36000061035156,104.31999969482422,104.31999969482422,2375
2024-12-18 12:43:00-05:00,104.3550033569336,104.3550033569336,104.23999786376953,104.2750015258789,7421
2024-12-18 12:44:00-05:00,104.2750015258789,104.2750015258789,104.2750015258789,104.2750015258789,361
2024-12-18 12:45:00-05:00,104.30999755859375,104.47000122070312,104.30999755859375,104.4000015258789,5283
2024-12-18 12:46:00-05:00,104.43000030517578,104.48999786376953,104.41000366210938,104.48999786376953,2504
2024-12-18 12:47:00-05:00,104.50469970703125,104.50469970703125,104.50469970703125,104.50469970703125,399
2024-12-18 12:48:00-05:00,104.55999755859375,104.6500015258789,104.55999755859375,104.5989990234375,3912
2024-12-18 12:49:00-05:00,104.55000305175781,104.69999694824219,104.48999786376953,104.56500244140625,15116
2024-12-18 12:50:00-05:00,104.5,104.5199966430664,104.47000122070312,104.5,2997
2024-12-18 12:51:00-05:00,104.55000305175781,104.6500015258789,104.55000305175781,104.6500015258789,6540
2024-12-18 12:52:00-05:00,,,,,0
2024-12-18 12:53:00-05:00,104.55000305175781,104.77999877929688,104.4800033569336,104.75499725341797,11756
2024-12-18 12:54:00-05:00,104.65499877929688,104.79000091552734,104.5199966430664,104.79000091552734,7477
2024-12-18 12:55:00-05:00,104.6500015258789,104.6500015258789,104.6500015258789,104.6500015258789,402
2024-12-18 12:56:00-05:00,104.77999877929688,104.81999969482422,104.77999877929688,104.81999969482422,1575
2024-12-18 12:57:00-05:00,104.81999969482422,104.81999969482422,104.81999969482422,104.81999969482422,872
2024-12-18 12:58:00-05:00,,,,,0
2024-12-18 12:59:00-05:00,104.8499984741211,104.86499786376953,104.8499984741211,104.86000061035156,1213
2024-12-18 13:00:00-05:00,104.83499908447266,104.9000015258789,104.83499908447266,104.9000015258789,266
2024-12-18 13:01:00-05:00,104.83999633789062,104.83999633789062,104.76000213623047,104.81999969482422,602
2024-12-18 13:02:00-05:00,104.81999969482422,104.81999969482422,104.81999969482422,104.81999969482422,573
2024-12-18 13:03:00-05:00,104.88919830322266,104.88919830322266,104.88919830322266,104.88919830322266,1148
2024-12-18 13:04:00-05:00,104.83499908447266,104.87960052490234,104.81999969482422,104.87740325927734,633
2024-12-18 13:05:00-05:00,104.88999938964844,105.06999969482422,104.87999725341797,104.98999786376953,11901
2024-12-18 13:06:00-05:00,,,,,0
2024-12-18 13:07:00-05:00,105.06700134277344,105.08000183105469,105.05500030517578,105.05500030517578,1682
2024-12-18 13:08:00-05:00,105.05500030517578,105.2699966430664,105.05000305175781,105.19999694824219,3121
2024-12-18 13:09:00-05:00,105.2125015258789,105.2125015258789,105.16000366210938,105.16000366210938,2347
2024-12-18 13:10:00-05:00,105.19000244140625,105.21499633789062,105.1500015258789,105.21499633789062,2368
2024-12-18 13:11:00-05:00,105.27999877929688,105.27999877929688,105.2750015258789,105.2750015258789,1276
2024-12-18 13:12:00-05:00,105.2750015258789,105.2750015258789,105.2300033569336,105.2300033569336,545
2024-12-18 13:13:00-05:00,105.26000213623047,105.30000305175781,105.25,105.30000305175781,1003
2024-12-18 13:14:00-05:00,105.2300033569336,105.2300033569336,105.2300033569336,105.2300033569336,218
2024-12-18 13:15:00-05:00,105.2750015258789,105.2750015258789,105.25,105.2750015258789,2124
2024-12-18 13:16:00-05:00,,,,,0
2024-12-18 13:17:00-05:00,,,,,0
2024-12-18 13:18:00-05:00,105.3499984741211,105.37999725341797,105.3499984741211,105.36499786376953,2638
2024-12-18 13:19:00-05:00,105.3949966430664,105.3949966430664,105.33000183105469,105.33000183105469,911
2024-12-18 13:20:00-05:00,105.30000305175781,105.33270263671875,105.17359924316406,105.26499938964844,5297
2024-12-18 13:21:00-05:00,105.31520080566406,105.31520080566406,105.26499938964844,105.30000305175781,707
2024-12-18 13:22:00-05:00,105.26000213623047,105.33999633789062,105.25,105.33999633789062,1054
2024-12-18 13:23:00-05:00,105.36000061035156,105.43000030517578,105.33499908447266,105.43000030517578,1113
2024-12-18 13:24:00-05:00,105.4000015258789,105.4000015258789,105.4000015258789,105.4000015258789,523
2024-12-18 13:25:00-05:00,105.43000030517578,105.44999694824219,105.33000183105469,105.33000183105469,1228
2024-12-18 13:26:00-05:00,105.37000274658203,105.37999725341797,105.37000274658203,105.37999725341797,864
2024-12-18 13:27:00-05:00,105.38500213623047,105.38500213623047,105.38500213623047,105.38500213623047,196
2024-12-18 13:28:00-05:00,105.3499984741211,105.41999816894531,105.3499984741211,105.41999816894531,1862
2024-12-18 13:29:00-05:00,105.31999969482422,105.37999725341797,105.23999786376953,105.29499816894531,1223
2024-12-18 13:30:00-05:00,105.19999694824219,105.23999786376953,105.19999694824219,105.23999786376953,687
2024-12-18 13:31:00-05:00,105.19999694824219,105.22000122070312,105.06999969482422,105.06999969482422,2420
2024-12-18 13:32:00-05:00,105.06999969482422,105.06999969482422,104.97000122070312,104.97000122070312,2702
2024-12-18 13:33:00-05:00,104.95999908447266,104.98999786376953,104.94000244140625,104.95999908447266,1832
2024-12-18 13:34:00-05:00,104.97000122070312,104.99500274658203,104.97000122070312,104.99500274658203,1423
2024-12-18 13:35:00-05:00,105.0199966430664,105.0199966430664,104.95999908447266,104.95999908447266,861
2024-12-18 13:36:00-05:00,104.99500274658203,104.99500274658203,104.94000244140625,104.98500061035156,1352
2024-12-18 13:37:00-05:00,104.94999694824219,104.96320343017578,104.77999877929688,104.77999877929688,2580
2024-12-18 13:38:00-05:00,104.77999877929688,104.80000305175781,104.76000213623047,104.80000305175781,1032
2024-12-18 13:39:00-05:00,104.75,104.80000305175781,104.75,104.80000305175781,641
2024-12-18 13:40:00-05:00,104.80010223388672,104.87999725341797,104.70999908447266,104.70999908447266,5697
2024-12-18 13:41:00-05:00,,,,,0
2024-12-18 13:42:00-05:00,,,,,0
2024-12-18 13:43:00-05:00,104.55999755859375,104.57499694824219,104.44999694824219,104.44999694824219,1003
2024-12-18 13:44:00-05:00,104.5,104.52999877929688,104.44999694824219,104.52999877929688,1768
2024-12-18 13:45:00-05:00,,,,,0
2024-12-18 13:46:00-05:00,104.5199966430664,104.5199966430664,104.42500305175781,104.5199966430664,947
2024-12-18 13:47:00-05:00,104.43000030517578,104.48999786376953,104.41999816894531,104.44000244140625,2332
2024-12-18 13:48:00-05:00,104.3949966430664,104.5,104.36000061035156,104.39250183105469,3793
2024-12-18 13:49:00-05:00,104.30999755859375,104.44000244140625,104.30999755859375,104.43000030517578,2616
2024-12-18 13:50:00-05:00,104.38999938964844,104.44000244140625,104.38500213623047,104.38500213623047,702
2024-12-18 13:51:00-05:00,104.37000274658203,104.55000305175781,104.37000274658203,104.48500061035156,6504
2024-12-18 13:52:00-05:00,104.4800033569336,104.6073989868164,104.41999816894531,104.4800033569336,1000
2024-12-18 13:53:00-05:00,104.4749984741211,104.5,104.35009765625,104.5,2894
2024-12-18 13:54:00-05:00,104.44999694824219,104.44999694824219,104.44999694824219,104.44999694824219,456
2024-12-18 13:55:00-05:00,104.43000030517578,104.58000183105469,104.43000030517578,104.5,2517
2024-12-18 13:56:00-05:00,104.56999969482422,104.57499694824219,104.47000122070312,104.47000122070312,1250
2024-12-18 13:57:00-05:00,104.43000030517578,104.5,104.41000366210938,104.47000122070312,1184
2024-12-18 13:58:00-05:00,104.5,104.5,104.41000366210938,104.47000122070312,3644
2024-12-18 13:59:00-05:00,104.4000015258789,104.4000015258789,104.36000061035156,104.36000061035156,502
2024-12-18 14:00:00-05:00,104.54000091552734,104.68000030517578,103.91000366210938,104.16999816894531,12134
2024-12-18 14:01:00-05:00,103.87000274658203,104.08000183105469,103.4375,103.75,11552
2024-12-18 14:02:00-05:00,103.73999786376953,104.01000213623047,103.73999786376953,104.01000213623047,1991
2024-12-18 14:03:00-05:00,103.95999908447266,103.95999908447266,103.7300033569336,103.86499786376953,3664
2024-12-18 14:04:00-05:00,103.73999786376953,104.08999633789062,103.6500015258789,103.95999908447266,3644
2024-12-18 14:05:00-05:00,103.90499877929688,103.90499877929688,103.5199966430664,103.5199966430664,2832
2024-12-18 14:06:00-05:00,103.44000244140625,103.5,103.20999908447266,103.37000274658203,3540
2024-12-18 14:07:00-05:00,103.19999694824219,103.45999908447266,102.98999786376953,103.2699966430664,25098
2024-12-18 14:08:00-05:00,103.31999969482422,103.55000305175781,103.26000213623047,103.26000213623047,10984
2024-12-18 14:09:00-05:00,103.2300033569336,103.41500091552734,103.02999877929688,103.08000183105469,4842
2024-12-18 14:10:00-05:00,103.1500015258789,103.18000030517578,102.90650177001953,102.90650177001953,4089
2024-12-18 14:11:00-05:00,103.0250015258789,103.125,102.97000122070312,103.08999633789062,7482
2024-12-18 14:12:00-05:00,103.05000305175781,103.0999984741211,102.83999633789062,102.93499755859375,41881
2024-12-18 14:13:00-05:00,102.93499755859375,103.0999984741211,102.91000366210938,102.95999908447266,4616
2024-12-18 14:14:00-05:00,102.98500061035156,103.08000183105469,102.93000030517578,103.0199966430664,4276
2024-12-18 14:15:00-05:00,103.08999633789062,103.12999725341797,103.0,103.03500366210938,7249
2024-12-18 14:16:00-05:00,102.95999908447266,103.01499938964844,102.68000030517578,102.76499938964844,23160
