Date,Open_MSFT,High_MSFT,Low_MSFT,Close_MSFT,Volume_MSFT
2024-12-18 10:00:00-05:00,448.2974853515625,448.8949890136719,448.19000244140625,448.80999755859375,47335
2024-12-18 10:01:00-05:00,448.82501220703125,449.1000061035156,448.7601013183594,448.8999938964844,35706
2024-12-18 10:02:00-05:00,448.8599853515625,448.8599853515625,447.7699890136719,448.1900939941406,42291
2024-12-18 10:03:00-05:00,448.21630859375,448.78680419921875,448.2149963378906,448.6000061035156,44875
2024-12-18 10:04:00-05:00,448.6600036621094,449.3699951171875,448.5799865722656,449.25469970703125,29306
2024-12-18 10:05:00-05:00,449.29998779296875,449.5400085449219,449.15899658203125,449.4652099609375,33146
2024-12-18 10:06:00-05:00,449.4549865722656,449.5,448.67999267578125,448.73748779296875,34371
2024-12-18 10:07:00-05:00,448.7300109863281,449.489990234375,448.70001220703125,449.489990234375,49629
2024-12-18 10:08:00-05:00,449.5299987792969,449.67999267578125,449.1708984375,449.54998779296875,26727
2024-12-18 10:09:00-05:00,449.6199951171875,449.70001220703125,449.3800048828125,449.52899169921875,33904
2024-12-18 10:10:00-05:00,449.57000732421875,450.0,449.4100036621094,449.989990234375,40406
2024-12-18 10:11:00-05:00,449.989990234375,450.25,449.989990234375,450.11260986328125,23981
2024-12-18 10:12:00-05:00,450.2200012207031,450.3900146484375,450.1099853515625,450.25030517578125,28793
2024-12-18 10:13:00-05:00,450.29998779296875,450.29998779296875,449.92999267578125,449.94000244140625,34189
2024-12-18 10:14:00-05:00,450.0799865722656,450.3599853515625,449.94000244140625,450.2149963378906,22869
2024-12-18 10:15:00-05:00,450.2149963378906,450.2659912109375,449.7799987792969,449.8306884765625,32898
2024-12-18 10:16:00-05:00,449.7799987792969,450.1099853515625,449.6099853515625,449.6099853515625,40265
2024-12-18 10:17:00-05:00,449.6099853515625,449.659912109375,449.2699890136719,449.55499267578125,32434
2024-12-18 10:18:00-05:00,449.5799865722656,449.96319580078125,449.5299987792969,449.96319580078125,27097
2024-12-18 10:19:00-05:00,449.9790954589844,450.25,449.760009765625,450.1300048828125,38785
2024-12-18 10:20:00-05:00,450.2300109863281,450.489990234375,450.2300109863281,450.3399963378906,26335
2024-12-18 10:21:00-05:00,,,,,0
2024-12-18 10:22:00-05:00,450.2300109863281,450.3999938964844,450.1199951171875,450.3699951171875,49860
2024-12-18 10:23:00-05:00,450.4020080566406,450.4020080566406,449.7099914550781,449.9649963378906,18468
2024-12-18 10:24:00-05:00,449.9200134277344,450.07000732421875,449.80999755859375,449.8999938964844,25143
2024-12-18 10:25:00-05:00,449.8699951171875,449.9800109863281,449.5199890136719,449.56500244140625,23076
2024-12-18 10:26:00-05:00,449.6099853515625,449.8500061035156,449.6050109863281,449.7149963378906,17107
2024-12-18 10:27:00-05:00,449.7699890136719,450.05999755859375,449.55999755859375,449.9700012207031,28748
2024-12-18 10:28:00-05:00,449.9825134277344,450.05999755859375,449.87298583984375,449.8901062011719,22500
2024-12-18 10:29:00-05:00,449.8999938964844,450.3999938964844,449.8210144042969,450.3699951171875,27977
2024-12-18 10:30:00-05:00,450.3699951171875,450.54998779296875,450.29998779296875,450.4549865722656,23747
2024-12-18 10:31:00-05:00,450.4800109863281,450.4800109863281,449.510009765625,449.654296875,32770
2024-12-18 10:32:00-05:00,449.718994140625,449.75,449.2799987792969,449.4798889160156,43155
2024-12-18 10:33:00-05:00,449.44000244140625,449.70001220703125,449.42010498046875,449.70001220703125,23752
2024-12-18 10:34:00-05:00,449.6700134277344,449.7799987792969,449.5199890136719,449.5849914550781,34645
2024-12-18 10:35:00-05:00,449.5314025878906,449.9599914550781,449.5199890136719,449.92999267578125,18265
2024-12-18 10:36:00-05:00,449.94000244140625,450.20001220703125,449.92999267578125,450.0799865722656,28124
2024-12-18 10:37:00-05:00,450.1199951171875,450.30999755859375,450.051513671875,450.277099609375,15183
2024-12-18 10:38:00-05:00,450.2601013183594,450.75,450.2601013183594,450.64630126953125,18682
2024-12-18 10:39:00-05:00,450.7200012207031,450.75,450.375,450.4750061035156,39433
2024-12-18 10:40:00-05:00,450.4100036621094,450.5,450.25,450.2950134277344,15033
2024-12-18 10:41:00-05:00,450.3599853515625,450.84710693359375,450.3599853515625,450.7099914550781,38714
2024-12-18 10:42:00-05:00,450.6828918457031,450.760009765625,450.60009765625,450.6499938964844,18270
2024-12-18 10:43:00-05:00,450.6400146484375,450.760009765625,450.55999755859375,450.6549987792969,25264
2024-12-18 10:44:00-05:00,450.6549987792969,451.1600036621094,450.6099853515625,451.1000061035156,41381
2024-12-18 10:45:00-05:00,451.1650085449219,451.20989990234375,450.8500061035156,450.989990234375,32571
2024-12-18 10:46:00-05:00,450.94000244140625,451.06829833984375,450.760009765625,450.760009765625,32111
2024-12-18 10:47:00-05:00,450.79998779296875,451.5199890136719,450.79998779296875,451.5198974609375,39649
2024-12-18 10:48:00-05:00,451.5050048828125,451.7499084472656,451.45001220703125,451.739990234375,25456
2024-12-18 10:49:00-05:00,451.67999267578125,451.67999267578125,451.3299865722656,451.5199890136719,26531
2024-12-18 10:50:00-05:00,451.4800109863281,451.5299987792969,451.07000732421875,451.2322998046875,26971
2024-12-18 10:51:00-05:00,451.25,451.44000244140625,451.17010498046875,451.29168701171875,18614
2024-12-18 10:52:00-05:00,451.2900085449219,451.32000732421875,451.0889892578125,451.30499267578125,32243
2024-12-18 10:53:00-05:00,451.31500244140625,451.3699951171875,451.1099853515625,451.1400146484375,21816
2024-12-18 10:54:00-05:00,451.1000061035156,451.1000061035156,450.94000244140625,450.9800109863281,20147
2024-12-18 10:55:00-05:00,450.9100036621094,451.34991455078125,450.80999755859375,451.2650146484375,19043
2024-12-18 10:56:00-05:00,451.25,451.32000732421875,450.9200134277344,451.0,16009
2024-12-18 10:57:00-05:00,451.0,451.4761962890625,451.0,451.3999938964844,19245
2024-12-18 10:58:00-05:00,451.3800048828125,451.4800109863281,451.1300964355469,451.2300109863281,32848
2024-12-18 10:59:00-05:00,451.260009765625,451.3291015625,450.9599914550781,450.97320556640625,24878
2024-12-18 11:00:00-05:00,450.9599914550781,451.1693115234375,450.9200134277344,451.11749267578125,32002
2024-12-18 11:01:00-05:00,451.1199951171875,451.4700012207031,451.07000732421875,451.42498779296875,22676
2024-12-18 11:02:00-05:00,451.42999267578125,451.4700012207031,451.1300048828125,451.1300048828125,19014
2024-12-18 11:03:00-05:00,451.1499938964844,451.25,451.1000061035156,451.1700134277344,17914
2024-12-18 11:04:00-05:00,451.1700134277344,451.70001220703125,451.13848876953125,451.44500732421875,32292
2024-12-18 11:05:00-05:00,451.4800109863281,451.7799987792969,451.360107421875,451.7799987792969,24231
2024-12-18 11:06:00-05:00,451.7449951171875,451.7998962402344,451.6900939941406,451.7449951171875,1252
2024-12-18 11:07:00-05:00,,,,,0
2024-12-18 11:08:00-05:00,452.0596923828125,452.239990234375,452.0596923828125,452.0899963378906,87517
2024-12-18 11:09:00-05:00,452.1400146484375,452.2099914550781,451.9436950683594,451.9599914550781,37657
2024-12-18 11:10:00-05:00,452.0,452.25,451.8800048828125,452.05999755859375,60228
2024-12-18 11:11:00-05:00,452.0849914550781,452.0849914550781,451.8800048828125,451.92498779296875,35993
2024-12-18 11:12:00-05:00,451.92498779296875,451.9700012207031,451.75,451.75,41350
2024-12-18 11:13:00-05:00,451.69000244140625,451.7300109863281,451.54998779296875,451.54998779296875,29951
2024-12-18 11:14:00-05:00,451.54998779296875,451.7300109863281,451.3200988769531,451.3200988769531,35364
2024-12-18 11:15:00-05:00,451.4200134277344,451.4200134277344,450.82000732421875,450.92999267578125,26468
2024-12-18 11:16:00-05:00,451.010009765625,451.2250061035156,450.93011474609375,451.0350036621094,29656
2024-12-18 11:17:00-05:00,451.0350036621094,451.2799987792969,450.9400939941406,451.260009765625,31935
2024-12-18 11:18:00-05:00,451.25,451.69000244140625,451.2099914550781,451.5199890136719,31851
2024-12-18 11:19:00-05:00,451.489990234375,451.510009765625,450.9750061035156,451.3599853515625,29889
2024-12-18 11:20:00-05:00,451.3500061035156,451.3500061035156,451.0436096191406,451.2799987792969,15734
2024-12-18 11:21:00-05:00,451.32501220703125,451.3599853515625,451.0799865722656,451.0950012207031,16554
2024-12-18 11:22:00-05:00,451.07000732421875,451.20001220703125,450.8699951171875,450.9599914550781,16205
2024-12-18 11:23:00-05:00,451.0199890136719,451.30999755859375,450.95001220703125,451.20001220703125,19642
2024-12-18 11:24:00-05:00,451.19500732421875,451.2200012207031,450.9841003417969,451.1549987792969,16684
2024-12-18 11:25:00-05:00,451.1300048828125,451.7699890136719,451.1199951171875,451.7561950683594,23336
2024-12-18 11:26:00-05:00,451.7099914550781,451.8500061035156,451.6400146484375,451.739990234375,21712
2024-12-18 11:27:00-05:00,451.7699890136719,451.9898986816406,451.739990234375,451.8550109863281,18274
2024-12-18 11:28:00-05:00,451.8550109863281,452.1700134277344,451.8500061035156,452.1700134277344,28113
2024-12-18 11:29:00-05:00,452.17999267578125,452.2200012207031,451.9700012207031,452.114990234375,25406
2024-12-18 11:30:00-05:00,452.114990234375,452.114990234375,451.79998779296875,451.9599914550781,31158
2024-12-18 11:31:00-05:00,451.9599914550781,452.1199951171875,451.9100036621094,451.9800109863281,12298
2024-12-18 11:32:00-05:00,451.9800109863281,452.010009765625,451.7799987792969,451.8699951171875,21812
2024-12-18 11:33:00-05:00,451.8450012207031,452.17999267578125,451.8299865722656,451.9700012207031,19154
2024-12-18 11:34:00-05:00,452.010009765625,452.1199951171875,451.87420654296875,452.0299987792969,21657
2024-12-18 11:35:00-05:00,451.9668884277344,452.05999755859375,451.79998779296875,451.92999267578125,22011
2024-12-18 11:36:00-05:00,451.92999267578125,452.239990234375,451.90008544921875,452.0639953613281,23987
2024-12-18 11:37:00-05:00,451.92999267578125,452.1099853515625,451.8699951171875,451.9700012207031,14620
2024-12-18 11:38:00-05:00,451.9599914550781,452.07000732421875,451.8999938964844,452.0450134277344,16817
2024-12-18 11:39:00-05:00,452.0199890136719,452.1499938964844,452.0,452.0799865722656,22159
2024-12-18 11:40:00-05:00,452.1499938964844,452.2799987792969,452.04998779296875,452.2449951171875,24840
2024-12-18 11:41:00-05:00,452.260009765625,452.42999267578125,452.2449951171875,452.3399963378906,22786
2024-12-18 11:42:00-05:00,452.30999755859375,452.4700012207031,452.29998779296875,452.4599914550781,25229
2024-12-18 11:43:00-05:00,452.489990234375,452.5899963378906,452.30999755859375,452.57000732421875,22593
2024-12-18 11:44:00-05:00,452.4901123046875,452.5350036621094,452.4100036621094,452.5,11572
2024-12-18 11:45:00-05:00,452.4649963378906,452.510009765625,452.3900146484375,452.3900146484375,9085
2024-12-18 11:46:00-05:00,452.3999938964844,452.4100036621094,452.20001220703125,452.20001220703125,12677
2024-12-18 11:47:00-05:00,452.17498779296875,452.239990234375,452.05499267578125,452.19500732421875,13218
2024-12-18 11:48:00-05:00,452.2033996582031,452.2300109863281,452.1050109863281,452.1499938964844,11037
2024-12-18 11:49:00-05:00,452.0799865722656,452.0799865722656,451.8663024902344,451.8663024902344,15655
2024-12-18 11:50:00-05:00,451.8699951171875,452.30999755859375,451.860107421875,452.260009765625,19665
2024-12-18 11:51:00-05:00,452.2650146484375,452.4100036621094,452.2200012207031,452.4100036621094,15671
2024-12-18 11:52:00-05:00,452.3901062011719,452.6199951171875,452.3500061035156,452.4700012207031,30196
2024-12-18 11:53:00-05:00,452.5,452.6000061035156,452.42999267578125,452.42999267578125,13860
2024-12-18 11:54:00-05:00,452.44500732421875,452.55999755859375,452.3699951171875,452.5,12999
2024-12-18 11:55:00-05:00,452.43499755859375,452.5,452.1199951171875,452.2799987792969,28824
2024-12-18 11:56:00-05:00,452.24749755859375,452.32000732421875,452.18499755859375,452.1875,13024
2024-12-18 11:57:00-05:00,452.29998779296875,452.32000732421875,452.239990234375,452.2674865722656,8350
2024-12-18 11:58:00-05:00,452.30999755859375,452.3949890136719,452.1600036621094,452.20001220703125,24860
2024-12-18 11:59:00-05:00,452.2590026855469,452.2699890136719,452.1400146484375,452.1400146484375,9107
2024-12-18 12:00:00-05:00,452.19500732421875,452.2300109863281,452.07000732421875,452.1499938964844,18112
2024-12-18 12:01:00-05:00,452.1499938964844,452.2095947265625,451.89129638671875,451.89129638671875,13510
2024-12-18 12:02:00-05:00,451.9100036621094,452.1700134277344,451.8999938964844,452.1449890136719,9512
2024-12-18 12:03:00-05:00,452.0899963378906,452.20001220703125,452.05999755859375,452.1329040527344,23688
2024-12-18 12:04:00-05:00,452.143798828125,452.20001220703125,452.0400085449219,452.1400146484375,25610
2024-12-18 12:05:00-05:00,452.20001220703125,452.20001220703125,451.923095703125,452.0899963378906,15903
2024-12-18 12:06:00-05:00,452.05499267578125,452.0899963378906,452.0,452.0299987792969,10359
2024-12-18 12:07:00-05:00,452.0799865722656,452.0799865722656,451.9700012207031,452.0199890136719,10505
2024-12-18 12:08:00-05:00,451.9700012207031,452.20001220703125,451.9100036621094,452.135009765625,26417
2024-12-18 12:09:00-05:00,452.1990051269531,452.4849853515625,452.1300048828125,452.4801025390625,30008
2024-12-18 12:10:00-05:00,452.4800109863281,452.510009765625,452.18499755859375,452.2300109863281,18204
2024-12-18 12:11:00-05:00,452.2681884765625,452.31500244140625,452.18499755859375,452.2121887207031,6194
2024-12-18 12:12:00-05:00,452.1499938964844,452.2900085449219,451.92999267578125,451.92999267578125,17197
2024-12-18 12:13:00-05:00,451.95001220703125,451.95001220703125,451.760009765625,451.7799987792969,18301
2024-12-18 12:14:00-05:00,451.82501220703125,451.8500061035156,451.6000061035156,451.70001220703125,23179
2024-12-18 12:15:00-05:00,451.7900085449219,452.010009765625,451.70001220703125,451.8999938964844,14228
2024-12-18 12:16:00-05:00,451.8500061035156,451.901611328125,451.739990234375,451.7699890136719,16132
2024-12-18 12:17:00-05:00,451.8599853515625,452.0824890136719,451.79998779296875,452.0824890136719,26993
2024-12-18 12:18:00-05:00,452.0400085449219,452.0400085449219,451.8399963378906,451.95001220703125,21254
2024-12-18 12:19:00-05:00,451.95001220703125,452.0400085449219,451.8900146484375,452.0028991699219,18744
2024-12-18 12:20:00-05:00,452.0,452.2799987792969,452.0,452.1449890136719,24378
2024-12-18 12:21:00-05:00,452.1400146484375,452.19000244140625,452.0299987792969,452.06500244140625,12018
2024-12-18 12:22:00-05:00,452.06500244140625,452.1499938964844,451.9819030761719,452.07501220703125,13558
2024-12-18 12:23:00-05:00,452.0350036621094,452.14990234375,452.0,452.0199890136719,17234
2024-12-18 12:24:00-05:00,452.0199890136719,452.0199890136719,451.9100036621094,451.9649963378906,9078
2024-12-18 12:25:00-05:00,452.010009765625,452.010009765625,451.82000732421875,451.885009765625,7616
2024-12-18 12:26:00-05:00,451.8900146484375,451.94000244140625,451.6400146484375,451.79998779296875,31323
2024-12-18 12:27:00-05:00,451.760009765625,451.82000732421875,451.6117858886719,451.70001220703125,10955
2024-12-18 12:28:00-05:00,451.7099914550781,451.8999938964844,451.6700134277344,451.8999938964844,12910
2024-12-18 12:29:00-05:00,451.8800048828125,451.8800048828125,451.5,451.5799865722656,12975
2024-12-18 12:30:00-05:00,451.54998779296875,451.54998779296875,451.2900085449219,451.3500061035156,18272
2024-12-18 12:31:00-05:00,451.3699951171875,451.44000244140625,451.2889099121094,451.32000732421875,9339
2024-12-18 12:32:00-05:00,451.3299865722656,451.4100036621094,451.2900085449219,451.3500061035156,13604
2024-12-18 12:33:00-05:00,451.3999938964844,451.5799865722656,451.2929992675781,451.5799865722656,19485
2024-12-18 12:34:00-05:00,451.56500244140625,451.6300048828125,451.5199890136719,451.57501220703125,12264
2024-12-18 12:35:00-05:00,451.5899963378906,451.8764953613281,451.55999755859375,451.8764953613281,14841
2024-12-18 12:36:00-05:00,451.8999938964844,452.0,451.8399963378906,451.9100036621094,13747
2024-12-18 12:37:00-05:00,451.95989990234375,452.010009765625,451.8800048828125,451.885009765625,11932
2024-12-18 12:38:00-05:00,451.885009765625,451.94000244140625,451.75,451.75,10515
2024-12-18 12:39:00-05:00,451.7950134277344,451.8800048828125,451.7200012207031,451.8500061035156,8056
2024-12-18 12:40:00-05:00,451.875,451.9613037109375,451.875,451.92498779296875,9068
2024-12-18 12:41:00-05:00,451.92498779296875,451.95599365234375,451.8399963378906,451.87750244140625,11925
2024-12-18 12:42:00-05:00,451.81500244140625,451.82000732421875,451.75579833984375,451.7799987792969,10373
2024-12-18 12:43:00-05:00,451.7799987792969,451.9800109863281,451.739990234375,451.8900146484375,24747
2024-12-18 12:44:00-05:00,451.92999267578125,452.010009765625,451.9100036621094,452.0,17496
2024-12-18 12:45:00-05:00,451.989990234375,452.1600036621094,451.9700012207031,452.08099365234375,19752
2024-12-18 12:46:00-05:00,452.0450134277344,452.20001220703125,452.0299987792969,452.1499938964844,10357
2024-12-18 12:47:00-05:00,452.18499755859375,452.20001220703125,452.1099853515625,452.1864929199219,6790
2024-12-18 12:48:00-05:00,452.1379089355469,452.239990234375,452.1300048828125,452.19000244140625,11191
2024-12-18 12:49:00-05:00,452.19000244140625,452.3699951171875,452.1700134277344,452.2900085449219,14219
2024-12-18 12:50:00-05:00,452.25140380859375,452.3699951171875,452.25140380859375,452.2699890136719,17301
2024-12-18 12:51:00-05:00,452.31500244140625,452.3500061035156,452.1210021972656,452.33740234375,9954
2024-12-18 12:52:00-05:00,452.25,452.44000244140625,452.25,452.3500061035156,7335
2024-12-18 12:53:00-05:00,452.3500061035156,452.3500061035156,452.2699890136719,452.2950134277344,5329
2024-12-18 12:54:00-05:00,452.2950134277344,452.4700012207031,452.2300109863281,452.4700012207031,30584
2024-12-18 12:55:00-05:00,452.489990234375,452.6499938964844,452.489990234375,452.5950012207031,411208
2024-12-18 12:56:00-05:00,452.5899963378906,452.5899963378906,452.1199951171875,452.1600036621094,36172
2024-12-18 12:57:00-05:00,452.20001220703125,452.3999938964844,452.12078857421875,452.260009765625,13027
2024-12-18 12:58:00-05:00,452.32000732421875,452.3999938964844,452.2033996582031,452.260009765625,12788
2024-12-18 12:59:00-05:00,452.1134033203125,452.1600036621094,452.0,452.1000061035156,11464
2024-12-18 13:00:00-05:00,452.0799865722656,452.20001220703125,452.0199890136719,452.0400085449219,15220
2024-12-18 13:01:00-05:00,452.0450134277344,452.1592102050781,452.010009765625,452.0249938964844,9709
2024-12-18 13:02:00-05:00,451.9776916503906,452.010009765625,451.6700134277344,451.67999267578125,17217
2024-12-18 13:03:00-05:00,451.7300109863281,451.8900146484375,451.6700134277344,451.8900146484375,28430
2024-12-18 13:04:00-05:00,451.8900146484375,451.94000244140625,451.67999267578125,451.7947082519531,16200
2024-12-18 13:05:00-05:00,451.8598937988281,451.8598937988281,451.6099853515625,451.7200012207031,16806
2024-12-18 13:06:00-05:00,451.8299865722656,451.8299865722656,451.6329040527344,451.69500732421875,8277
2024-12-18 13:07:00-05:00,451.6499938964844,451.7799987792969,451.5899963378906,451.6300048828125,5673
2024-12-18 13:08:00-05:00,451.6650085449219,451.739013671875,451.5799865722656,451.6199951171875,10907
2024-12-18 13:09:00-05:00,451.6600036621094,451.6600036621094,451.42999267578125,451.5199890136719,28328
2024-12-18 13:10:00-05:00,451.6199035644531,451.6700134277344,451.4599914550781,451.55499267578125,12874
2024-12-18 13:11:00-05:00,451.55999755859375,451.57000732421875,451.3699951171875,451.3699951171875,29788
2024-12-18 13:12:00-05:00,451.3949890136719,451.4956970214844,451.3500061035156,451.42999267578125,12419
2024-12-18 13:13:00-05:00,451.44000244140625,451.6099853515625,451.37799072265625,451.55499267578125,9168
2024-12-18 13:14:00-05:00,451.6000061035156,451.6000061035156,451.4849853515625,451.5450134277344,10112
2024-12-18 13:15:00-05:00,451.6000061035156,451.6000061035156,451.4623107910156,451.54998779296875,12855
2024-12-18 13:16:00-05:00,451.54998779296875,451.70001220703125,451.43499755859375,451.6650085449219,17885
2024-12-18 13:17:00-05:00,451.67999267578125,451.9100036621094,451.6300048828125,451.9100036621094,13584
2024-12-18 13:18:00-05:00,451.8399963378906,451.9800109863281,451.8399963378906,451.93499755859375,8510
2024-12-18 13:19:00-05:00,451.92999267578125,451.989990234375,451.8599853515625,451.8999938964844,12625
2024-12-18 13:20:00-05:00,451.92999267578125,452.1080017089844,451.8800048828125,452.1080017089844,12883
2024-12-18 13:21:00-05:00,452.1600036621094,452.3219909667969,452.1400146484375,452.2640075683594,8921
2024-12-18 13:22:00-05:00,452.2099914550781,452.2799987792969,452.135009765625,452.25,14884
2024-12-18 13:23:00-05:00,452.2789001464844,452.2799072265625,452.07000732421875,452.07000732421875,22432
2024-12-18 13:24:00-05:00,452.0899963378906,452.0899963378906,451.92498779296875,451.92498779296875,8888
2024-12-18 13:25:00-05:00,451.92498779296875,451.92498779296875,451.7099914550781,451.8500061035156,15294
2024-12-18 13:26:00-05:00,451.7950134277344,451.8599853515625,451.75189208984375,451.82000732421875,12928
2024-12-18 13:27:00-05:00,451.7699890136719,451.79998779296875,451.6700134277344,451.7146911621094,9214
2024-12-18 13:28:00-05:00,451.75,451.7900085449219,451.6505126953125,451.760009765625,10021
2024-12-18 13:29:00-05:00,451.7200012207031,451.7200012207031,451.45001220703125,451.5434875488281,21882
2024-12-18 13:30:00-05:00,451.5400085449219,451.6000061035156,451.510009765625,451.5450134277344,17582
2024-12-18 13:31:00-05:00,451.5299987792969,451.6099853515625,451.4700012207031,451.5899963378906,19860
2024-12-18 13:32:00-05:00,451.5299987792969,451.6199951171875,451.489990234375,451.489990234375,18966
2024-12-18 13:33:00-05:00,451.5400085449219,451.56500244140625,451.45001220703125,451.5199890136719,16269
2024-12-18 13:34:00-05:00,451.5,451.6549987792969,451.5,451.5799865722656,18433
2024-12-18 13:35:00-05:00,451.614990234375,451.6799011230469,451.5450134277344,451.614990234375,6902
2024-12-18 13:36:00-05:00,451.6000061035156,451.6099853515625,451.54998779296875,451.5799865722656,9413
2024-12-18 13:37:00-05:00,451.55999755859375,451.5899963378906,451.4700012207031,451.489990234375,9714
2024-12-18 13:38:00-05:00,451.5400085449219,451.6099853515625,451.45001220703125,451.489990234375,11445
2024-12-18 13:39:00-05:00,451.4599914550781,451.489990234375,451.1400146484375,451.2250061035156,27755
2024-12-18 13:40:00-05:00,451.2799987792969,451.4200134277344,451.2200012207031,451.3500061035156,12152
2024-12-18 13:41:00-05:00,451.3500061035156,451.4700012207031,451.3160095214844,451.42999267578125,17697
2024-12-18 13:42:00-05:00,451.4237976074219,451.4700012207031,451.3689880371094,451.3800048828125,11023
2024-12-18 13:43:00-05:00,451.3599853515625,451.6300048828125,451.3399963378906,451.54998779296875,15821
2024-12-18 13:44:00-05:00,451.54998779296875,451.55999755859375,451.4565124511719,451.54998779296875,8908
2024-12-18 13:45:00-05:00,451.5249938964844,451.5799865722656,451.489990234375,451.54998779296875,5068
2024-12-18 13:46:00-05:00,451.5799865722656,451.614013671875,451.40008544921875,451.4949951171875,10619
2024-12-18 13:47:00-05:00,451.4949951171875,451.75,451.4949951171875,451.75,9758
2024-12-18 13:48:00-05:00,451.7900085449219,451.9700012207031,451.7900085449219,451.93499755859375,7203
2024-12-18 13:49:00-05:00,451.9700012207031,451.9800109863281,451.54998779296875,451.54998779296875,19333
2024-12-18 13:50:00-05:00,451.5692138671875,451.6499938964844,451.5692138671875,451.6400146484375,8812
2024-12-18 13:51:00-05:00,451.6449890136719,451.75,451.5799865722656,451.5968017578125,15468
2024-12-18 13:52:00-05:00,451.6199951171875,451.6781921386719,451.3900146484375,451.3900146484375,16964
2024-12-18 13:53:00-05:00,451.3900146484375,451.5450134277344,451.3800048828125,451.4949951171875,15143
2024-12-18 13:54:00-05:00,451.4949951171875,451.6000061035156,451.4949951171875,451.510009765625,8874
2024-12-18 13:55:00-05:00,451.5299987792969,451.6199951171875,451.5199890136719,451.5863037109375,13367
2024-12-18 13:56:00-05:00,451.5849914550781,451.70001220703125,451.5450134277344,451.5450134277344,10325
2024-12-18 13:57:00-05:00,451.543701171875,451.543701171875,451.3699951171875,451.4049987792969,10707
2024-12-18 13:58:00-05:00,451.43499755859375,451.4599914550781,451.3879089355469,451.42999267578125,9214
2024-12-18 13:59:00-05:00,451.4200134277344,451.6099853515625,451.4200134277344,451.6099853515625,8432
2024-12-18 14:00:00-05:00,451.6099853515625,451.6099853515625,450.0899963378906,450.0899963378906,86052
2024-12-18 14:01:00-05:00,450.2900085449219,450.8299865722656,450.20001220703125,450.587890625,48480
2024-12-18 14:02:00-05:00,450.6600036621094,451.45001220703125,450.6300048828125,451.2799987792969,21968
2024-12-18 14:03:00-05:00,451.2200012207031,451.2200012207031,450.6499938964844,450.8999938964844,21577
