Date,Open_TSM,High_TSM,Low_TSM,Close_TSM,Volume_TSM
2024-12-18 09:50:00-05:00,202.85000610351562,203.19000244140625,202.85000610351562,202.91009521484375,26792
2024-12-18 09:51:00-05:00,202.9488983154297,203.06320190429688,202.7100067138672,202.96499633789062,14034
2024-12-18 09:52:00-05:00,203.02000427246094,203.47999572753906,202.89999389648438,203.14999389648438,34491
2024-12-18 09:53:00-05:00,203.1199951171875,203.27999877929688,203.02000427246094,203.2050018310547,41448
2024-12-18 09:54:00-05:00,203.2100067138672,203.60000610351562,203.1999969482422,203.5399932861328,23903
2024-12-18 09:55:00-05:00,203.55999755859375,203.85989379882812,203.52859497070312,203.7550048828125,47309
2024-12-18 09:56:00-05:00,203.75,203.8000030517578,203.6199951171875,203.74000549316406,21900
2024-12-18 09:57:00-05:00,203.72999572753906,203.8699951171875,203.3000030517578,203.78250122070312,136654
2024-12-18 09:58:00-05:00,203.77499389648438,203.85000610351562,203.61000061035156,203.74600219726562,30912
2024-12-18 09:59:00-05:00,203.77999877929688,203.8699951171875,203.52999877929688,203.57000732421875,23922
2024-12-18 10:00:00-05:00,203.5449981689453,203.9698944091797,203.51669311523438,203.83999633789062,46577
2024-12-18 10:01:00-05:00,203.7899932861328,203.9600067138672,203.75999450683594,203.9600067138672,33949
2024-12-18 10:02:00-05:00,203.8300018310547,203.8300018310547,203.4199981689453,203.5,36230
2024-12-18 10:03:00-05:00,203.47000122070312,204.0299072265625,203.42999267578125,203.9499969482422,55864
2024-12-18 10:04:00-05:00,204.02000427246094,204.3800048828125,203.98500061035156,204.3300018310547,135092
2024-12-18 10:05:00-05:00,204.27499389648438,204.4199981689453,204.02000427246094,204.30999755859375,86256
2024-12-18 10:06:00-05:00,,,,,0
2024-12-18 10:07:00-05:00,204.50999450683594,204.67849731445312,204.46780395507812,204.61000061035156,178023
2024-12-18 10:08:00-05:00,204.61000061035156,204.63999938964844,203.72000122070312,203.7700958251953,63640
2024-12-18 10:09:00-05:00,203.8350067138672,204.1699981689453,203.8000030517578,203.9199981689453,40383
2024-12-18 10:10:00-05:00,203.97000122070312,204.3300018310547,203.94000244140625,204.31500244140625,34268
2024-12-18 10:11:00-05:00,204.31500244140625,204.3800048828125,203.9600067138672,204.2100067138672,42931
2024-12-18 10:12:00-05:00,204.2100067138672,204.26759338378906,203.9499969482422,204.10000610351562,40760
2024-12-18 10:13:00-05:00,204.10000610351562,204.1699981689453,203.88999938964844,203.9550018310547,42767
2024-12-18 10:14:00-05:00,203.9550018310547,204.16000366210938,203.88999938964844,203.96499633789062,41080
2024-12-18 10:15:00-05:00,203.97000122070312,204.0,203.80999755859375,203.86000061035156,28134
2024-12-18 10:16:00-05:00,203.85000610351562,203.9499969482422,203.77000427246094,203.80999755859375,14607
2024-12-18 10:17:00-05:00,203.80999755859375,203.82000732421875,203.51010131835938,203.61000061035156,59370
2024-12-18 10:18:00-05:00,203.60000610351562,203.6300048828125,203.4600067138672,203.5800018310547,24126
2024-12-18 10:19:00-05:00,203.61500549316406,203.61500549316406,203.22999572753906,203.24209594726562,42861
2024-12-18 10:20:00-05:00,203.3000030517578,203.39999389648438,203.1300048828125,203.3800048828125,36877
2024-12-18 10:21:00-05:00,203.38999938964844,203.62159729003906,203.38999938964844,203.55499267578125,25439
2024-12-18 10:22:00-05:00,203.6300048828125,203.7299041748047,203.42999267578125,203.4499969482422,17710
2024-12-18 10:23:00-05:00,203.47999572753906,203.48500061035156,203.0500030517578,203.14999389648438,34318
2024-12-18 10:24:00-05:00,203.125,203.27499389648438,203.04319763183594,203.11000061035156,61376
2024-12-18 10:25:00-05:00,203.0944061279297,203.25399780273438,203.0417938232422,203.10499572753906,20924
2024-12-18 10:26:00-05:00,203.10499572753906,203.27000427246094,203.0,203.0500030517578,29633
2024-12-18 10:27:00-05:00,203.0399932861328,203.0399932861328,202.8408966064453,202.97999572753906,20528
2024-12-18 10:28:00-05:00,202.92999267578125,203.0399932861328,202.92010498046875,203.0,26555
2024-12-18 10:29:00-05:00,203.00999450683594,203.30999755859375,202.92999267578125,203.30999755859375,19134
2024-12-18 10:30:00-05:00,203.27999877929688,203.5,203.08999633789062,203.1300048828125,32713
2024-12-18 10:31:00-05:00,203.1699981689453,203.27000427246094,203.02999877929688,203.18499755859375,62597
2024-12-18 10:32:00-05:00,203.19000244140625,203.36000061035156,203.13999938964844,203.3000030517578,14933
2024-12-18 10:33:00-05:00,203.30999755859375,203.36000061035156,203.14999389648438,203.14999389648438,18818
2024-12-18 10:34:00-05:00,203.22000122070312,203.55499267578125,203.19000244140625,203.55499267578125,20895
2024-12-18 10:35:00-05:00,203.56370544433594,203.67999267578125,203.5,203.5,29072
2024-12-18 10:36:00-05:00,203.5449981689453,203.57000732421875,203.44000244140625,203.52000427246094,17540
2024-12-18 10:37:00-05:00,203.47000122070312,203.8800048828125,203.42999267578125,203.85000610351562,54821
2024-12-18 10:38:00-05:00,203.86500549316406,204.0,203.85000610351562,203.9600067138672,34294
2024-12-18 10:39:00-05:00,203.97999572753906,204.04989624023438,203.68389892578125,203.75,27465
2024-12-18 10:40:00-05:00,203.77000427246094,203.9199981689453,203.72500610351562,203.89999389648438,23637
2024-12-18 10:41:00-05:00,203.89999389648438,204.00999450683594,203.8000030517578,203.8000030517578,27972
2024-12-18 10:42:00-05:00,203.8699951171875,203.8699951171875,203.6999969482422,203.72000122070312,15952
2024-12-18 10:43:00-05:00,203.74000549316406,203.7884979248047,203.59010314941406,203.59140014648438,10207
2024-12-18 10:44:00-05:00,203.64999389648438,203.94000244140625,203.5364990234375,203.90150451660156,13953
2024-12-18 10:45:00-05:00,203.99000549316406,204.39999389648438,203.97000122070312,204.35499572753906,58202
2024-12-18 10:46:00-05:00,204.35499572753906,204.52000427246094,204.35000610351562,204.47500610351562,26813
2024-12-18 10:47:00-05:00,204.49290466308594,204.65989685058594,204.42999267578125,204.6199951171875,32182
2024-12-18 10:48:00-05:00,204.625,204.72000122070312,204.5399932861328,204.68499755859375,31526
2024-12-18 10:49:00-05:00,204.63999938964844,204.77999877929688,204.63999938964844,204.77499389648438,30175
2024-12-18 10:50:00-05:00,204.77999877929688,205.1199951171875,204.74000549316406,205.02000427246094,151727
2024-12-18 10:51:00-05:00,205.03269958496094,205.0399932861328,204.97999572753906,205.02999877929688,9709
2024-12-18 10:52:00-05:00,,,,,0
2024-12-18 10:53:00-05:00,204.89999389648438,204.89999389648438,204.60000610351562,204.60000610351562,149001
2024-12-18 10:54:00-05:00,204.64500427246094,204.7899932861328,204.5,204.7449951171875,45263
2024-12-18 10:55:00-05:00,204.75,204.92999267578125,204.6999969482422,204.83990478515625,50018
2024-12-18 10:56:00-05:00,204.7700958251953,205.0,204.7700958251953,204.92999267578125,27995
2024-12-18 10:57:00-05:00,204.9600067138672,205.08990478515625,204.7899932861328,204.86000061035156,39129
2024-12-18 10:58:00-05:00,204.8300018310547,204.8699951171875,204.69000244140625,204.6999969482422,27409
2024-12-18 10:59:00-05:00,204.69000244140625,204.718505859375,204.41000366210938,204.46499633789062,27632
2024-12-18 11:00:00-05:00,204.4199981689453,204.58990478515625,204.32000732421875,204.32000732421875,28825
2024-12-18 11:01:00-05:00,204.33999633789062,204.60000610351562,204.31370544433594,204.58999633789062,22315
2024-12-18 11:02:00-05:00,204.55499267578125,204.8800048828125,204.5301055908203,204.8000030517578,23724
2024-12-18 11:03:00-05:00,204.75999450683594,205.0,204.6999969482422,204.86000061035156,34194
2024-12-18 11:04:00-05:00,204.89599609375,204.94500732421875,204.74000549316406,204.8300018310547,15316
2024-12-18 11:05:00-05:00,204.80499267578125,204.8300018310547,204.6999969482422,204.72500610351562,27800
2024-12-18 11:06:00-05:00,204.72500610351562,205.17999267578125,204.72500610351562,204.99000549316406,80488
2024-12-18 11:07:00-05:00,204.94000244140625,204.99989318847656,204.77000427246094,204.77000427246094,23584
2024-12-18 11:08:00-05:00,204.7700958251953,204.99000549316406,204.7700958251953,204.9600067138672,26531
2024-12-18 11:09:00-05:00,204.94000244140625,205.00999450683594,204.63999938964844,204.65159606933594,26349
2024-12-18 11:10:00-05:00,204.66329956054688,204.9600067138672,204.60000610351562,204.89500427246094,11586
2024-12-18 11:11:00-05:00,204.9499969482422,205.05859375,204.8300018310547,205.0050048828125,18995
2024-12-18 11:12:00-05:00,204.9871063232422,205.14999389648438,204.9871063232422,205.03500366210938,19093
2024-12-18 11:13:00-05:00,205.02999877929688,205.05999755859375,204.74000549316406,204.75999450683594,17138
2024-12-18 11:14:00-05:00,204.77000427246094,205.0482940673828,204.77000427246094,204.8300018310547,20220
2024-12-18 11:15:00-05:00,204.8300018310547,204.85000610351562,204.4199981689453,204.52000427246094,32254
2024-12-18 11:16:00-05:00,204.52499389648438,204.61000061035156,204.41009521484375,204.41009521484375,18165
2024-12-18 11:17:00-05:00,204.46499633789062,204.46499633789062,204.27999877929688,204.302001953125,25518
2024-12-18 11:18:00-05:00,204.32749938964844,204.36500549316406,204.22000122070312,204.3300018310547,17478
2024-12-18 11:19:00-05:00,204.35060119628906,204.35060119628906,203.95880126953125,204.05999755859375,17473
2024-12-18 11:20:00-05:00,204.0399932861328,204.2198028564453,203.97000122070312,204.0399932861328,15415
2024-12-18 11:21:00-05:00,203.97999572753906,204.1300048828125,203.8350067138672,203.8800048828125,15748
2024-12-18 11:22:00-05:00,203.9600067138672,204.0800018310547,203.89999389648438,203.89999389648438,20532
2024-12-18 11:23:00-05:00,203.83999633789062,204.01499938964844,203.75030517578125,203.9199981689453,32399
2024-12-18 11:24:00-05:00,203.8800048828125,204.14810180664062,203.8000030517578,204.0850067138672,19582
2024-12-18 11:25:00-05:00,204.125,204.3000030517578,204.110107421875,204.25759887695312,15762
2024-12-18 11:26:00-05:00,204.22000122070312,204.43499755859375,204.22000122070312,204.25999450683594,41871
2024-12-18 11:27:00-05:00,204.30999755859375,204.49000549316406,204.22999572753906,204.44500732421875,15667
2024-12-18 11:28:00-05:00,204.48550415039062,204.64990234375,204.42999267578125,204.55999755859375,14305
2024-12-18 11:29:00-05:00,204.5811004638672,204.60499572753906,204.4499969482422,204.47000122070312,11495
2024-12-18 11:30:00-05:00,204.47000122070312,204.52999877929688,204.19000244140625,204.22000122070312,18150
2024-12-18 11:31:00-05:00,204.14999389648438,204.1824951171875,204.02000427246094,204.0749969482422,11299
2024-12-18 11:32:00-05:00,204.0749969482422,204.0749969482422,203.64480590820312,203.8000030517578,27166
2024-12-18 11:33:00-05:00,203.69000244140625,204.05999755859375,203.69000244140625,204.0,16642
2024-12-18 11:34:00-05:00,204.0,204.0800018310547,203.85000610351562,203.99000549316406,26192
2024-12-18 11:35:00-05:00,203.9949951171875,204.02000427246094,203.8699951171875,203.92379760742188,11926
2024-12-18 11:36:00-05:00,203.9053955078125,204.07000732421875,203.88999938964844,203.9600067138672,31549
2024-12-18 11:37:00-05:00,203.9199981689453,203.99000549316406,203.82000732421875,203.83999633789062,14118
2024-12-18 11:38:00-05:00,203.8300018310547,203.89999389648438,203.82000732421875,203.875,10418
2024-12-18 11:39:00-05:00,203.88999938964844,204.23989868164062,203.88999938964844,204.23989868164062,21891
2024-12-18 11:40:00-05:00,204.1750030517578,204.35000610351562,204.1750030517578,204.3249969482422,17134
2024-12-18 11:41:00-05:00,204.3249969482422,204.4207000732422,204.25010681152344,204.34500122070312,22014
2024-12-18 11:42:00-05:00,204.25,204.3170928955078,204.2100067138672,204.2510986328125,7166
2024-12-18 11:43:00-05:00,204.21499633789062,204.22999572753906,204.09500122070312,204.18209838867188,9634
2024-12-18 11:44:00-05:00,204.17669677734375,204.17669677734375,204.01600646972656,204.08999633789062,7388
2024-12-18 11:45:00-05:00,204.10000610351562,204.22000122070312,204.0399932861328,204.16000366210938,16224
2024-12-18 11:46:00-05:00,204.1699981689453,204.25999450683594,204.11000061035156,204.14999389648438,26518
2024-12-18 11:47:00-05:00,204.1468048095703,204.2104034423828,204.02499389648438,204.0800018310547,7453
2024-12-18 11:48:00-05:00,204.1154022216797,204.33990478515625,204.10000610351562,204.27000427246094,7547
2024-12-18 11:49:00-05:00,204.27499389648438,204.3137969970703,204.0554962158203,204.13229370117188,7507
2024-12-18 11:50:00-05:00,204.18499755859375,204.5,204.11000061035156,204.5,11055
2024-12-18 11:51:00-05:00,204.4868927001953,204.72079467773438,204.4868927001953,204.63999938964844,14653
2024-12-18 11:52:00-05:00,204.6678009033203,204.68960571289062,204.52999877929688,204.64999389648438,10682
2024-12-18 11:53:00-05:00,204.66000366210938,204.75,204.66000366210938,204.7100067138672,15264
2024-12-18 11:54:00-05:00,204.72000122070312,204.8000030517578,204.63999938964844,204.6824951171875,12002
2024-12-18 11:55:00-05:00,204.60000610351562,204.69000244140625,204.5115966796875,204.58999633789062,9258
2024-12-18 11:56:00-05:00,204.64999389648438,204.6903076171875,204.52999877929688,204.52999877929688,15736
2024-12-18 11:57:00-05:00,204.5749969482422,204.62989807128906,204.52999877929688,204.62989807128906,18930
2024-12-18 11:58:00-05:00,204.6199951171875,204.67999267578125,204.52000427246094,204.5850067138672,24112
2024-12-18 11:59:00-05:00,204.63119506835938,204.6999969482422,204.5677947998047,204.5677947998047,14141
2024-12-18 12:00:00-05:00,204.57000732421875,204.61500549316406,204.4199981689453,204.4199981689453,8636
2024-12-18 12:01:00-05:00,204.4600067138672,204.5500030517578,204.3000030517578,204.4499969482422,8635
2024-12-18 12:02:00-05:00,204.5,204.67999267578125,204.4600067138672,204.67999267578125,24603
2024-12-18 12:03:00-05:00,204.68719482421875,204.72999572753906,204.6199951171875,204.69000244140625,9867
2024-12-18 12:04:00-05:00,204.72000122070312,204.7653045654297,204.67999267578125,204.75430297851562,6993
2024-12-18 12:05:00-05:00,204.77000427246094,204.77000427246094,204.57000732421875,204.57000732421875,10838
2024-12-18 12:06:00-05:00,204.59500122070312,204.7100067138672,204.5500030517578,204.6750030517578,9136
2024-12-18 12:07:00-05:00,204.65040588378906,204.69810485839844,204.5399932861328,204.61000061035156,9313
2024-12-18 12:08:00-05:00,204.5500030517578,204.7799072265625,204.52000427246094,204.75,14666
2024-12-18 12:09:00-05:00,204.75999450683594,204.7899932861328,204.6199951171875,204.7100067138672,13073
2024-12-18 12:10:00-05:00,204.67999267578125,204.73989868164062,204.63999938964844,204.7100067138672,7867
2024-12-18 12:11:00-05:00,204.64999389648438,204.75,204.57000732421875,204.69500732421875,10984
2024-12-18 12:12:00-05:00,204.63999938964844,204.65499877929688,204.44000244140625,204.44000244140625,11037
2024-12-18 12:13:00-05:00,204.5,204.51480102539062,204.33999633789062,204.39500427246094,11259
2024-12-18 12:14:00-05:00,204.38560485839844,204.42999267578125,204.3000030517578,204.38999938964844,7465
2024-12-18 12:15:00-05:00,204.38999938964844,204.69000244140625,204.3699951171875,204.6199951171875,26215
2024-12-18 12:16:00-05:00,204.60499572753906,204.64999389648438,204.33999633789062,204.4600067138672,16588
2024-12-18 12:17:00-05:00,204.49000549316406,204.64999389648438,204.42999267578125,204.52000427246094,15153
2024-12-18 12:18:00-05:00,204.52000427246094,204.52000427246094,204.33999633789062,204.44000244140625,12750
2024-12-18 12:19:00-05:00,204.4364013671875,204.6699981689453,204.4364013671875,204.55679321289062,17063
2024-12-18 12:20:00-05:00,204.58999633789062,204.6699981689453,204.36500549316406,204.36500549316406,8721
2024-12-18 12:21:00-05:00,204.36500549316406,204.36500549316406,204.07000732421875,204.14999389648438,13323
2024-12-18 12:22:00-05:00,204.16000366210938,204.2449951171875,204.1300048828125,204.1300048828125,11440
2024-12-18 12:23:00-05:00,204.0800018310547,204.2899932861328,204.0800018310547,204.16000366210938,12733
2024-12-18 12:24:00-05:00,204.1699981689453,204.2064971923828,204.13499450683594,204.13499450683594,5169
2024-12-18 12:25:00-05:00,204.1699981689453,204.1999969482422,204.10000610351562,204.19000244140625,17282
2024-12-18 12:26:00-05:00,204.1699981689453,204.20700073242188,204.11000061035156,204.15499877929688,7523
2024-12-18 12:27:00-05:00,204.1699981689453,204.1999969482422,204.02000427246094,204.0500030517578,7723
2024-12-18 12:28:00-05:00,204.00999450683594,204.02000427246094,203.8800048828125,203.9250030517578,22361
2024-12-18 12:29:00-05:00,203.90499877929688,203.93080139160156,203.8249969482422,203.85499572753906,10028
2024-12-18 12:30:00-05:00,203.83999633789062,203.86000061035156,203.75,203.75,13028
2024-12-18 12:31:00-05:00,203.7100067138672,203.8000030517578,203.60009765625,203.6300048828125,17901
2024-12-18 12:32:00-05:00,203.66000366210938,203.75999450683594,203.64999389648438,203.6999969482422,14698
2024-12-18 12:33:00-05:00,203.72000122070312,203.75999450683594,203.60000610351562,203.75999450683594,16054
2024-12-18 12:34:00-05:00,203.77999877929688,203.82000732421875,203.72000122070312,203.81500244140625,10579
2024-12-18 12:35:00-05:00,203.83999633789062,204.00990295410156,203.83999633789062,203.9499969482422,22150
2024-12-18 12:36:00-05:00,203.94000244140625,203.98959350585938,203.77999877929688,203.7899932861328,9872
2024-12-18 12:37:00-05:00,203.77999877929688,203.86000061035156,203.75,203.75,15385
2024-12-18 12:38:00-05:00,203.7100067138672,203.74229431152344,203.61500549316406,203.61500549316406,8364
2024-12-18 12:39:00-05:00,203.58999633789062,203.64990234375,203.52000427246094,203.57000732421875,14611
2024-12-18 12:40:00-05:00,203.52999877929688,203.58999633789062,203.49000549316406,203.53500366210938,13949
2024-12-18 12:41:00-05:00,203.52499389648438,203.5800018310547,203.5,203.5500030517578,11684
2024-12-18 12:42:00-05:00,203.55999755859375,203.6280059814453,203.47999572753906,203.61500549316406,14980
2024-12-18 12:43:00-05:00,203.63999938964844,203.64500427246094,203.5,203.5,11197
2024-12-18 12:44:00-05:00,203.5,203.53500366210938,203.47000122070312,203.5,11975
2024-12-18 12:45:00-05:00,203.5399932861328,203.6999969482422,203.50999450683594,203.6999969482422,12572
2024-12-18 12:46:00-05:00,203.625,203.76499938964844,203.625,203.76499938964844,10192
2024-12-18 12:47:00-05:00,203.7100067138672,203.91000366210938,203.7100067138672,203.91000366210938,6921
2024-12-18 12:48:00-05:00,203.85000610351562,204.03500366210938,203.85000610351562,203.92999267578125,15807
2024-12-18 12:49:00-05:00,203.94500732421875,203.94500732421875,203.8800048828125,203.88499450683594,6156
2024-12-18 12:50:00-05:00,203.89129638671875,203.98989868164062,203.86500549316406,203.86500549316406,10606
2024-12-18 12:51:00-05:00,203.89999389648438,203.97500610351562,203.83999633789062,203.8800048828125,9982
2024-12-18 12:52:00-05:00,203.85499572753906,203.89999389648438,203.8105926513672,203.8699951171875,5962
2024-12-18 12:53:00-05:00,203.82000732421875,203.86000061035156,203.80099487304688,203.83999633789062,3587
2024-12-18 12:54:00-05:00,203.81640625,203.92999267578125,203.80999755859375,203.9241943359375,13968
2024-12-18 12:55:00-05:00,203.92999267578125,203.92999267578125,203.83999633789062,203.90499877929688,8054
2024-12-18 12:56:00-05:00,203.9199981689453,203.9499969482422,203.86000061035156,203.89999389648438,9460
2024-12-18 12:57:00-05:00,203.9250030517578,203.94590759277344,203.77000427246094,203.77999877929688,7879
2024-12-18 12:58:00-05:00,203.8000030517578,203.80999755859375,203.72999572753906,203.72999572753906,14879
2024-12-18 12:59:00-05:00,203.77000427246094,203.7899932861328,203.72000122070312,203.72000122070312,8979
2024-12-18 13:00:00-05:00,203.72000122070312,203.83999633789062,203.70010375976562,203.80499267578125,10044
2024-12-18 13:01:00-05:00,203.80499267578125,203.9199981689453,203.7899932861328,203.8300018310547,5821
2024-12-18 13:02:00-05:00,203.8800048828125,203.897705078125,203.80999755859375,203.86500549316406,7970
2024-12-18 13:03:00-05:00,203.86500549316406,203.94000244140625,203.82000732421875,203.8699951171875,12036
2024-12-18 13:04:00-05:00,203.84500122070312,203.91000366210938,203.7899932861328,203.875,7523
2024-12-18 13:05:00-05:00,203.875,203.875,203.74000549316406,203.85000610351562,7388
2024-12-18 13:06:00-05:00,203.8800048828125,203.99000549316406,203.86500549316406,203.99000549316406,5267
2024-12-18 13:07:00-05:00,203.94000244140625,203.99000549316406,203.9199981689453,203.99000549316406,7240
2024-12-18 13:08:00-05:00,203.94619750976562,204.02000427246094,203.94619750976562,204.0050048828125,8951
2024-12-18 13:09:00-05:00,204.0050048828125,204.0050048828125,203.83999633789062,203.86000061035156,12195
2024-12-18 13:10:00-05:00,203.83999633789062,203.87179565429688,203.75,203.77000427246094,20942
2024-12-18 13:11:00-05:00,203.77000427246094,203.9499969482422,203.77000427246094,203.85000610351562,18253
2024-12-18 13:12:00-05:00,203.85000610351562,203.92999267578125,203.82159423828125,203.8800048828125,4941
2024-12-18 13:13:00-05:00,203.85000610351562,203.8699951171875,203.82000732421875,203.82000732421875,4247
2024-12-18 13:14:00-05:00,203.82000732421875,203.82000732421875,203.72000122070312,203.8000030517578,7168
2024-12-18 13:15:00-05:00,203.8000030517578,203.8000030517578,203.68170166015625,203.73739624023438,7874
2024-12-18 13:16:00-05:00,203.76080322265625,203.9199981689453,203.75999450683594,203.8800048828125,13364
2024-12-18 13:17:00-05:00,203.86000061035156,204.0800018310547,203.85000610351562,204.0800018310547,8482
2024-12-18 13:18:00-05:00,204.0399932861328,204.0500030517578,203.97999572753906,204.00999450683594,9598
2024-12-18 13:19:00-05:00,204.0345001220703,204.11000061035156,204.00999450683594,204.10000610351562,10870
2024-12-18 13:20:00-05:00,204.0800018310547,204.1199951171875,204.07000732421875,204.0843963623047,4922
2024-12-18 13:21:00-05:00,204.10000610351562,204.18649291992188,204.10000610351562,204.15499877929688,12306
2024-12-18 13:22:00-05:00,204.15499877929688,204.19000244140625,204.0,204.05999755859375,9915
2024-12-18 13:23:00-05:00,204.02000427246094,204.0670928955078,203.8699951171875,204.02999877929688,7400
2024-12-18 13:24:00-05:00,204.02999877929688,204.3000030517578,204.02999877929688,204.2772979736328,24228
2024-12-18 13:25:00-05:00,204.3000030517578,204.32000732421875,204.19000244140625,204.22000122070312,24534
2024-12-18 13:26:00-05:00,204.25,204.3800048828125,204.16000366210938,204.19500732421875,20187
2024-12-18 13:27:00-05:00,204.19500732421875,204.23109436035156,204.0500030517578,204.10499572753906,17561
2024-12-18 13:28:00-05:00,204.10000610351562,204.17999267578125,204.0500030517578,204.0500030517578,10057
2024-12-18 13:29:00-05:00,204.0500030517578,204.0500030517578,203.8300018310547,203.88499450683594,11870
2024-12-18 13:30:00-05:00,203.85000610351562,203.94000244140625,203.8300018310547,203.88999938964844,7024
2024-12-18 13:31:00-05:00,203.8300018310547,204.02000427246094,203.8300018310547,203.88999938964844,74875
2024-12-18 13:32:00-05:00,203.94500732421875,204.0590057373047,203.91000366210938,203.96499633789062,11310
2024-12-18 13:33:00-05:00,203.96499633789062,204.0399932861328,203.9199981689453,204.0399932861328,8834
2024-12-18 13:34:00-05:00,204.0,204.0399932861328,203.92999267578125,203.92999267578125,10172
2024-12-18 13:35:00-05:00,203.9375,204.00999450683594,203.89999389648438,204.0050048828125,6393
2024-12-18 13:36:00-05:00,204.02999877929688,204.0399932861328,203.97999572753906,204.02999877929688,6660
2024-12-18 13:37:00-05:00,204.02999877929688,204.16000366210938,204.02000427246094,204.11500549316406,7440
2024-12-18 13:38:00-05:00,204.11500549316406,204.13999938964844,204.0,204.0,9287
2024-12-18 13:39:00-05:00,203.92999267578125,203.9499969482422,203.8699951171875,203.92889404296875,3772
2024-12-18 13:40:00-05:00,203.8800048828125,204.02999877929688,203.8699951171875,204.02999877929688,9046
2024-12-18 13:41:00-05:00,204.02999877929688,204.0399932861328,203.9199981689453,203.9300994873047,6203
2024-12-18 13:42:00-05:00,203.92999267578125,203.98989868164062,203.80999755859375,203.80999755859375,5848
2024-12-18 13:43:00-05:00,203.85150146484375,203.86000061035156,203.77000427246094,203.77630615234375,9713
2024-12-18 13:44:00-05:00,203.8000030517578,203.89500427246094,203.75010681152344,203.86000061035156,7873
2024-12-18 13:45:00-05:00,203.86000061035156,203.8800048828125,203.8300018310547,203.8800048828125,5052
2024-12-18 13:46:00-05:00,203.875,203.89999389648438,203.77999877929688,203.77999877929688,20734
2024-12-18 13:47:00-05:00,203.78500366210938,203.9199981689453,203.78500366210938,203.88999938964844,5889
2024-12-18 13:48:00-05:00,203.88690185546875,204.0050048828125,203.86000061035156,203.94239807128906,14349
2024-12-18 13:49:00-05:00,203.88999938964844,203.9788055419922,203.88999938964844,203.9600067138672,2834
2024-12-18 13:50:00-05:00,203.97000122070312,203.97000122070312,203.86000061035156,203.89500427246094,12822
2024-12-18 13:51:00-05:00,203.89500427246094,204.00999450683594,203.86000061035156,203.97999572753906,18604
2024-12-18 13:52:00-05:00,204.0050048828125,204.0050048828125,203.77000427246094,203.8249969482422,9054
2024-12-18 13:53:00-05:00,203.7899932861328,203.85000610351562,203.77999877929688,203.85000610351562,9630
2024-12-18 13:54:00-05:00,203.89999389648438,203.99000549316406,203.8699951171875,203.92999267578125,9583
2024-12-18 13:55:00-05:00,203.9199981689453,203.97999572753906,203.8800048828125,203.9199981689453,5558
2024-12-18 13:56:00-05:00,203.9499969482422,204.0,203.88999938964844,203.91000366210938,13782
2024-12-18 13:57:00-05:00,203.94500732421875,204.0,203.89999389648438,204.0,9253
2024-12-18 13:58:00-05:00,204.01499938964844,204.02999877929688,203.88999938964844,204.0,8436
2024-12-18 13:59:00-05:00,203.99000549316406,204.02999877929688,203.91000366210938,204.02000427246094,11084
2024-12-18 14:00:00-05:00,203.97500610351562,203.97500610351562,203.2100067138672,203.2100067138672,29165
2024-12-18 14:01:00-05:00,203.13999938964844,203.14999389648438,202.86500549316406,203.10000610351562,38891
2024-12-18 14:02:00-05:00,203.03500366210938,203.50399780273438,202.9700927734375,203.47000122070312,17632
